"title","date","link","nrec"
"[問題] 挪威交通罰金繳納","7/14","https://www.ptt.cc/bbs/EuropeTravel/M.1752485707.A.FD6.html","2"
"[贈送] 歐洲Joytel eSim 15天5G 兌換序號","7/15","https://www.ptt.cc/bbs/EuropeTravel/M.1752576280.A.7DB.html",""
"[請益] 瑞士行程 梅利菲-小夏戴克安排","7/17","https://www.ptt.cc/bbs/EuropeTravel/M.1752761104.A.B88.html","7"
"[遊記] 波多趴趴走 - 聖本篤車站、路易一世大橋、杜羅河","7/19","https://www.ptt.cc/bbs/EuropeTravel/M.1752910214.A.9AF.html",""
"[請益] 維也納註冊nextbike","7/20","https://www.ptt.cc/bbs/EuropeTravel/M.1752942994.A.F10.html","2"
"[遊記] 奧地利維也納 美景宮/百水藝術村","7/20","https://www.ptt.cc/bbs/EuropeTravel/M.1753026672.A.328.html","1"
"[心得] 愛爾蘭 在愛爾蘭喝珍珠奶茶 三種方式試試","7/20","https://www.ptt.cc/bbs/EuropeTravel/M.1753027170.A.B18.html",""
"[心得] 愛爾蘭 都柏林市區導覽 茉莉女孩,Bar,教堂","7/21","https://www.ptt.cc/bbs/EuropeTravel/M.1753027208.A.FD4.html",""
"[請益] 義大利蜜月建議","7/22","https://www.ptt.cc/bbs/EuropeTravel/M.1753177243.A.5E9.html","11"
"[問題] 關於布達佩斯卡","7/22","https://www.ptt.cc/bbs/EuropeTravel/M.1753193096.A.3CB.html","6"
"[心得] 愛爾蘭 發現澳洲藥妝店Chemist Warehouse","7/22","https://www.ptt.cc/bbs/EuropeTravel/M.1753198854.A.083.html",""
"[心得] 愛爾蘭都柏林 Thai Baan Cafe 泰式綠咖哩","6/06","https://www.ptt.cc/bbs/EuropeTravel/M.1749220854.A.9FB.html",""
"[心得] 佛羅倫斯百花大教堂、喬托鐘樓攻頂記","6/07","https://www.ptt.cc/bbs/EuropeTravel/M.1749233202.A.4EE.html","1"
"[心得] 德瑞14天 少女、白朗、馬特洪峰","6/10","https://www.ptt.cc/bbs/EuropeTravel/M.1749562226.A.F51.html","2"
"[心得] 阿姆斯特丹住宿分享—Sir Adam hotel","6/12","https://www.ptt.cc/bbs/EuropeTravel/M.1749733655.A.112.html",""
"[問題] 冰河列車訂位稅費","6/17","https://www.ptt.cc/bbs/EuropeTravel/M.1750175555.A.711.html","7"
"[問題] 關於布拉格到布達佩斯臥鋪列車","6/18","https://www.ptt.cc/bbs/EuropeTravel/M.1750259593.A.D50.html",""
"[遊記] Nightjet新臥鋪列車 波隆納到維也納","6/20","https://www.ptt.cc/bbs/EuropeTravel/M.1750351349.A.9E0.html","3"
"[問題] 巴黎及南法行程請益","6/20","https://www.ptt.cc/bbs/EuropeTravel/M.1750357676.A.40C.html","3"
"[問題] 請問土航伊斯坦堡轉機時間","6/21","https://www.ptt.cc/bbs/EuropeTravel/M.1750439629.A.DEE.html","12"
"[心得] 2024 九月比利時/葡萄牙/西班牙/安道爾","6/21","https://www.ptt.cc/bbs/EuropeTravel/M.1750519133.A.9FA.html",""
"徵飯友，6/29巴黎晚餐","6/22","https://www.ptt.cc/bbs/EuropeTravel/M.1750557187.A.0DE.html",""
"[問題] 羅騰堡/班堡/烏茲堡各位比較喜歡哪個?","6/22","https://www.ptt.cc/bbs/EuropeTravel/M.1750591286.A.E13.html","15"
"[心得] 太一義大利深情15天","6/22","https://www.ptt.cc/bbs/EuropeTravel/M.1750605594.A.31D.html","1"
"[問題] 冰川天堂和黑湖一日遊票價","6/22","https://www.ptt.cc/bbs/EuropeTravel/M.1750605866.A.8B8.html","1"
"[請益] 德法邊界旅遊城市選擇","6/24","https://www.ptt.cc/bbs/EuropeTravel/M.1750719986.A.260.html","11"
"[問題] 倫敦哈利波特門票名字填錯","6/24","https://www.ptt.cc/bbs/EuropeTravel/M.1750766733.A.7CA.html","2"
"徵冰島旅伴0326-0407，2人。","6/25","https://www.ptt.cc/bbs/EuropeTravel/M.1750783766.A.7F4.html","1"
"[問題] 關於歐洲鐵路通票使用問題","6/25","https://www.ptt.cc/bbs/EuropeTravel/M.1750817423.A.EB2.html","9"
"2025/9冰島旅行 跟團/自駕","6/28","https://www.ptt.cc/bbs/EuropeTravel/M.1751115748.A.EE8.html","1"
"[問題] 土耳其航空 土航 TK125 選位","7/03","https://www.ptt.cc/bbs/EuropeTravel/M.1751473098.A.CAC.html","10"
"[問題] 想請問一個小孩子在北歐購物的問題","5/24","https://www.ptt.cc/bbs/EuropeTravel/M.1748057692.A.32D.html","9"
"Re: [問題]葡萄牙里斯本-辛特拉-羅卡角-卡斯凱斯交通","5/24","https://www.ptt.cc/bbs/EuropeTravel/M.1748080753.A.3F1.html","13"
"[心得] 在風景裡米其林二星的艾菲爾鐵塔餐廳","5/24","https://www.ptt.cc/bbs/EuropeTravel/M.1748101992.A.FE7.html","1"
"[遊記] 巴塞隆納(上)聖家堂、米拉之家、哥倫布紀","5/25","https://www.ptt.cc/bbs/EuropeTravel/M.1748106783.A.4E9.html","1"
"[問題] 法瑞自由行 通行證請益","5/25","https://www.ptt.cc/bbs/EuropeTravel/M.1748162098.A.A7F.html","8"
"[問題] 英國火車票一直無法刷卡","5/28","https://www.ptt.cc/bbs/EuropeTravel/M.1748415397.A.CD4.html","3"
"[心得] 真正絕美咖啡廳-維也納藝術史博物館","5/29","https://www.ptt.cc/bbs/EuropeTravel/M.1748498627.A.A62.html","8"
"[心得] 關於英國Go City的一些心得","5/29","https://www.ptt.cc/bbs/EuropeTravel/M.1748515453.A.FB2.html","3"
"[遊記]巴塞隆納(下)奎爾公園、世界最美醫院...","5/30","https://www.ptt.cc/bbs/EuropeTravel/M.1748539276.A.B93.html",""
"[心得] 2025 慕尼黑&新天鵝堡&國王湖&倫敦","5/30","https://www.ptt.cc/bbs/EuropeTravel/M.1748591489.A.041.html","2"
"[心得] UK ETA 官方網站申請卻查無此案","5/31","https://www.ptt.cc/bbs/EuropeTravel/M.1748679185.A.5EC.html","2"
"[問題] 請益歐洲旅遊機票的問題...","6/01","https://www.ptt.cc/bbs/EuropeTravel/M.1748758163.A.B97.html","8"
"[問題] 英國EE SIM card 怎麼買","6/02","https://www.ptt.cc/bbs/EuropeTravel/M.1748827837.A.D82.html","1"
"[請益] 請問有人六月要去荷蘭嗎？","6/02","https://www.ptt.cc/bbs/EuropeTravel/M.1748854492.A.55F.html","2"
"[食記] 瑞典 斯德哥爾摩 Meatballs for the People","6/03","https://www.ptt.cc/bbs/EuropeTravel/M.1748887136.A.414.html","3"
"[請益]  維也納Pass購買請益","6/03","https://www.ptt.cc/bbs/EuropeTravel/M.1748931335.A.281.html","3"
"[心得] 法國自由行11天 心得總整理 行程交通分享","6/03","https://www.ptt.cc/bbs/EuropeTravel/M.1748957101.A.29A.html","4"
"[心得] 奧地利遊:炸豬排/美術學院/國會大廈/教堂","6/04","https://www.ptt.cc/bbs/EuropeTravel/M.1748967747.A.E55.html",""
"[心得] 倫敦 郵政博物館&郵政鐵路搭乘體驗","6/05","https://www.ptt.cc/bbs/EuropeTravel/M.1749055597.A.E23.html","1"
"[徵伴] 20257/1-4 蘇格蘭高地四日團","6/06","https://www.ptt.cc/bbs/EuropeTravel/M.1749171592.A.CAF.html",""
"[問題] 請問有跟過巨匠或可樂旅遊極光團的各位","5/09","https://www.ptt.cc/bbs/EuropeTravel/M.1746806101.A.A43.html","2"
"[遊記] 馬德里皇宮、教堂和高鐵","5/10","https://www.ptt.cc/bbs/EuropeTravel/M.1746818824.A.095.html",""
"[問題] 巴黎自由行","5/11","https://www.ptt.cc/bbs/EuropeTravel/M.1746909427.A.838.html","20"
"徵旅伴～明年1/27-2/10到維也納-薩爾斯堡-南德","5/11","https://www.ptt.cc/bbs/EuropeTravel/M.1746928377.A.F0D.html",""
"[問題] 波士尼亞的網卡","5/14","https://www.ptt.cc/bbs/EuropeTravel/M.1747226236.A.22A.html","4"
"[問題] 有人搭火車走馬看花玩過歐洲嗎?","5/15","https://www.ptt.cc/bbs/EuropeTravel/M.1747307750.A.7D7.html","33"
"[食記] 瑞典 斯德哥爾摩 Max Burgers","5/16","https://www.ptt.cc/bbs/EuropeTravel/M.1747387625.A.3F7.html","1"
"[問題] 英國ETA費用疑問","5/17","https://www.ptt.cc/bbs/EuropeTravel/M.1747475215.A.F56.html","7"
"[心得] 倫敦巴黎 歐洲之星EuroStar搭乘體驗","5/18","https://www.ptt.cc/bbs/EuropeTravel/M.1747504429.A.A32.html",""
"[心得] 義大利佛羅倫斯 YellowSquare Florence","5/19","https://www.ptt.cc/bbs/EuropeTravel/M.1747670396.A.391.html",""
"[心得] 義大利羅馬 Pompi 提拉米蘇-巧克力,草莓","5/20","https://www.ptt.cc/bbs/EuropeTravel/M.1747670563.A.E05.html",""
"[心得] 米蘭家具展小白分享","5/20","https://www.ptt.cc/bbs/EuropeTravel/M.1747716844.A.A47.html","9"
"[問題] 旅行國家請益（北歐）","5/20","https://www.ptt.cc/bbs/EuropeTravel/M.1747726860.A.AF0.html","8"
"[心得] 盧森堡 Youth Hostel Luxembourg City","5/21","https://www.ptt.cc/bbs/EuropeTravel/M.1747842956.A.66C.html","2"
"[心得] 盧森堡 Guo Cha Club 台灣 黑糖珍珠 珍奶","5/22","https://www.ptt.cc/bbs/EuropeTravel/M.1747843253.A.F9F.html","1"
"Fw: [食記] 維也納-歐洲旅遊大食量救星-FERHAT","5/22","https://www.ptt.cc/bbs/EuropeTravel/M.1747871366.A.6B3.html","1"
"[問題] 想請教新版匈牙利MÁV國鐵訂票問題","5/22","https://www.ptt.cc/bbs/EuropeTravel/M.1747923146.A.401.html","5"
"[請益] 慕尼黑+維也納或是米蘭？","5/22","https://www.ptt.cc/bbs/EuropeTravel/M.1747923357.A.4F3.html","9"
"[問題] 慕尼黑啤酒節一個女生去安全嗎?","5/23","https://www.ptt.cc/bbs/EuropeTravel/M.1747974325.A.42D.html","10"
"Re: [問題] 慕尼黑啤酒節一個女生去安全嗎?","5/23","https://www.ptt.cc/bbs/EuropeTravel/M.1747980631.A.A17.html",""
"[心得] 瑞典斯德哥爾摩 IKEA宜家家居 肉丸.霜淇淋","4/30","https://www.ptt.cc/bbs/EuropeTravel/M.1745943056.A.10B.html","2"
"[心得] 比利時布魯塞爾 MEININGER Hotel","5/01","https://www.ptt.cc/bbs/EuropeTravel/M.1746114947.A.65B.html",""
"[心得] 義大利羅馬 漫畫旅館 Comics Guesthouse","5/02","https://www.ptt.cc/bbs/EuropeTravel/M.1746115616.A.F36.html","4"
"[問題] 台北市自助旅行協會搬家了嗎?","5/03","https://www.ptt.cc/bbs/EuropeTravel/M.1746281588.A.A81.html",""
"[心得] 義大利羅馬 發電機飯店 Generator Rome","5/03","https://www.ptt.cc/bbs/EuropeTravel/M.1746287850.A.328.html","1"
"[心得] 瑞典斯德哥爾摩 Generator Stockholm","5/04","https://www.ptt.cc/bbs/EuropeTravel/M.1746288320.A.6BD.html","1"
"[遊記] 走進國中之國～聖馬利諾自由行交通與景點","5/04","https://www.ptt.cc/bbs/EuropeTravel/M.1746297404.A.286.html",""
"[問題]葡萄牙里斯本-辛特拉-羅卡角-卡斯凱斯交通","5/04","https://www.ptt.cc/bbs/EuropeTravel/M.1746327814.A.F9F.html","6"
"[請益] 英國峰區行程安排","5/05","https://www.ptt.cc/bbs/EuropeTravel/M.1746377159.A.6E4.html",""
"[食記] 瑞典 斯德哥爾摩 Aifur","5/05","https://www.ptt.cc/bbs/EuropeTravel/M.1746377685.A.8F7.html",""
"[徵伴] 十月南法石頭小鎮 & 聖十字湖 一日團","5/05","https://www.ptt.cc/bbs/EuropeTravel/M.1746434909.A.5D9.html",""
"[心得] 義大利羅馬 Alessandro Palace & Bar 住","5/05","https://www.ptt.cc/bbs/EuropeTravel/M.1746459516.A.513.html",""
"[心得] 義大利羅馬 Ostello Bello Roma 免費食材","5/06","https://www.ptt.cc/bbs/EuropeTravel/M.1746462210.A.8CF.html",""
"[心得] 新航 SQ335/SQ878 巴黎戴高樂CDG-TPE","5/07","https://www.ptt.cc/bbs/EuropeTravel/M.1746575137.A.BD9.html",""
"〔贈送〕歐洲網卡，約剩6G，新北自取","5/07","https://www.ptt.cc/bbs/EuropeTravel/M.1746606419.A.B46.html","1"
"[請益] 都柏林市區交通","5/07","https://www.ptt.cc/bbs/EuropeTravel/M.1746633298.A.636.html",""
"[心得] 倫敦 音樂劇 怪奇物語","5/08","https://www.ptt.cc/bbs/EuropeTravel/M.1746636769.A.F49.html","1"
"[問題] 法國三週自由行15萬預算夠用嗎？","5/08","https://www.ptt.cc/bbs/EuropeTravel/M.1746665667.A.553.html","13"
"[心得] 芬蘭極光自由行8天7夜行程分享","5/09","https://www.ptt.cc/bbs/EuropeTravel/M.1746799235.A.F1C.html",""
"[問題] 去荷蘭，搭華航或長榮？","5/09","https://www.ptt.cc/bbs/EuropeTravel/M.1746804336.A.683.html","5"
"[心得] 拉脫維亞 里加 漢紮飯店 Hanza Hotel","4/21","https://www.ptt.cc/bbs/EuropeTravel/M.1745164865.A.A01.html",""
"[問題] 七月法國羅浮宮門票","4/21","https://www.ptt.cc/bbs/EuropeTravel/M.1745202365.A.0A3.html","2"
"[心得] 拉脫維亞 里加 搭LUX巴士 車子超棒有飲品","4/22","https://www.ptt.cc/bbs/EuropeTravel/M.1745314129.A.F7D.html",""
"[請益] 七月中法國巴黎+南法行程","4/22","https://www.ptt.cc/bbs/EuropeTravel/M.1745333407.A.577.html","9"
"[心得] 拉脫維亞 里加 中央市場2家水餃.1家酒","4/23","https://www.ptt.cc/bbs/EuropeTravel/M.1745400295.A.90A.html",""
"[問題] 法國付款方式請益","4/24","https://www.ptt.cc/bbs/EuropeTravel/M.1745468907.A.8C7.html","6"
"[請益] 羅馬Termini車站-飯店-競技場時間詢問","4/24","https://www.ptt.cc/bbs/EuropeTravel/M.1745469572.A.59F.html","3"
"[心得] 拉脫維亞 里加 三兄弟,貓之屋,黑頭宮等","4/24","https://www.ptt.cc/bbs/EuropeTravel/M.1745510392.A.CB1.html",""
"[心得] 挪威 麥當勞 麥香魚的起司片掉出來了套餐","4/25","https://www.ptt.cc/bbs/EuropeTravel/M.1745510774.A.6C9.html","7"
"[請益] 9月底10月初西班牙行程","4/25","https://www.ptt.cc/bbs/EuropeTravel/M.1745514212.A.0C9.html","2"
"[心得] 奧地利湖區-巴德伊舍絕美纜車","4/25","https://www.ptt.cc/bbs/EuropeTravel/M.1745538131.A.5E6.html",""
"[心得] 義大利三星級四星級住宿分享","4/26","https://www.ptt.cc/bbs/EuropeTravel/M.1745646514.A.DC1.html","6"
"[遊記] 捷克聖誕市集美食:捷克香腸/煙囪捲/火腿","4/26","https://www.ptt.cc/bbs/EuropeTravel/M.1745679017.A.F18.html",""
"[心得] 英國倫敦 YORI 韓式料理 豆腐鍋.辣炸雞","4/27","https://www.ptt.cc/bbs/EuropeTravel/M.1745769576.A.17B.html","1"
"[心得] 英國倫敦 The Crown,Battersea Hostel住","4/28","https://www.ptt.cc/bbs/EuropeTravel/M.1745769921.A.7A0.html",""
"[心得] 巴黎艾菲爾鐵塔：現場購票實測及各樓層","4/28","https://www.ptt.cc/bbs/EuropeTravel/M.1745774200.A.096.html","4"
"[心得] 英國倫敦 Museum Tavern 週日烤肉炸魚薯","4/29","https://www.ptt.cc/bbs/EuropeTravel/M.1745856748.A.1DB.html",""
"【徵旅伴】5/15-5/28 波蘭自由行","4/29","https://www.ptt.cc/bbs/EuropeTravel/M.1745896947.A.4D3.html",""
"[情報] 法國國鐵可能會於5/8當週罷工","4/29","https://www.ptt.cc/bbs/EuropeTravel/M.1745904039.A.C3C.html","1"
"[心得] 法國里昂14個最經典值得的景點懶人包整理","4/29","https://www.ptt.cc/bbs/EuropeTravel/M.1745918414.A.92D.html","3"
"[心得] 法國尼斯 臺灣餐廳 Kooc Bao 刈包.炸豆腐","4/09","https://www.ptt.cc/bbs/EuropeTravel/M.1744128023.A.169.html",""
"[心得] 法國尼斯 La Favola 番茄海鮮義大利麵","4/10","https://www.ptt.cc/bbs/EuropeTravel/M.1744214668.A.323.html",""
"[心得] 西班牙 巴塞隆納住宿 H10 Casa Mimosa","4/10","https://www.ptt.cc/bbs/EuropeTravel/M.1744221745.A.0CD.html",""
"[心得] 義大利蜜月-雋品多洛米堤15天","4/10","https://www.ptt.cc/bbs/EuropeTravel/M.1744256311.A.EA1.html","X1"
"[心得] 法國尼斯 Chez Rene Socca 鷹嘴豆煎餅","4/11","https://www.ptt.cc/bbs/EuropeTravel/M.1744300931.A.B7D.html",""
"[遊記] 巴賽隆納 巴特羅之家夜間參觀心得","4/11","https://www.ptt.cc/bbs/EuropeTravel/M.1744378920.A.572.html","1"
"[心得] 挪威奧斯陸 機場 SAS北歐航空的貴賓室","4/13","https://www.ptt.cc/bbs/EuropeTravel/M.1744551789.A.B33.html",""
"[心得] 法國大巴黎地區交通簡介與Navigo使用指南","4/16","https://www.ptt.cc/bbs/EuropeTravel/M.1744740245.A.6B0.html","12"
"[食記] 奧地利-湖區美味炸豬排-Pizzeria La Piaz","4/16","https://www.ptt.cc/bbs/EuropeTravel/M.1744761048.A.2A4.html","1"
"[贈送] 贈送歐洲網卡 新北自取(已贈)","4/16","https://www.ptt.cc/bbs/EuropeTravel/M.1744761559.A.57F.html","1"
"[問題] 因交通或接駁不便最適合跟團的旅遊地？","4/17","https://www.ptt.cc/bbs/EuropeTravel/M.1744820108.A.E3F.html","7"
"[心得] 德國自駕 自助旅遊行程規劃分享","4/17","https://www.ptt.cc/bbs/EuropeTravel/M.1744826070.A.156.html","1"
"[問題] 歐洲的信用卡","4/17","https://www.ptt.cc/bbs/EuropeTravel/M.1744878092.A.96F.html","8"
"[問題] 雅典衛城排隊購票問題","4/18","https://www.ptt.cc/bbs/EuropeTravel/M.1744943638.A.D3E.html","1"
"[問題] TheFork訂位疑問","4/18","https://www.ptt.cc/bbs/EuropeTravel/M.1744946446.A.151.html","2"
"[討論] agoda平台訂房葡萄牙，被取消訂單卻不退費","4/18","https://www.ptt.cc/bbs/EuropeTravel/M.1744965601.A.531.html","1"
"[心得] 法國巴黎 宜必思巴黎15區艾菲爾鐵塔酒店","4/20","https://www.ptt.cc/bbs/EuropeTravel/M.1745121905.A.B93.html","6"
"[問題] 瑞士除了布里恩茲,哪還能買乳牛木雕?","4/20","https://www.ptt.cc/bbs/EuropeTravel/M.1745162829.A.43D.html","6"
"[心得] 挪威奧斯陸 Anker Hotel 八人房,借廚具組","4/20","https://www.ptt.cc/bbs/EuropeTravel/M.1745164702.A.C0A.html",""
"[請益] 請問高速公路的符號","3/30","https://www.ptt.cc/bbs/EuropeTravel/M.1743321139.A.B12.html",""
"[心得] 西班牙馬德里 T4清茶達人 珍珠 仙草","3/31","https://www.ptt.cc/bbs/EuropeTravel/M.1743351767.A.4A0.html",""
"[食記] 瑞典 斯德哥爾摩 Herno Gin Bar","3/31","https://www.ptt.cc/bbs/EuropeTravel/M.1743359500.A.68B.html",""
"[食記] 瑞典 斯德哥爾摩 Letiz Gelato","4/01","https://www.ptt.cc/bbs/EuropeTravel/M.1743499321.A.8F1.html",""
"[心得] 地中海郵輪港口：拿坡里、克里特島、羅馬","4/01","https://www.ptt.cc/bbs/EuropeTravel/M.1743523040.A.7BE.html",""
"[心得] 捷克布拉格:老城廣場/天文鐘/菠丹妮","4/02","https://www.ptt.cc/bbs/EuropeTravel/M.1743528034.A.2A3.html",""
"[遊記] 韓葡西不思議-托雷多/塞哥維亞一日遊","4/02","https://www.ptt.cc/bbs/EuropeTravel/M.1743601853.A.DC0.html","1"
"[心得] 匈牙利布達佩斯","4/03","https://www.ptt.cc/bbs/EuropeTravel/M.1743623235.A.705.html","10"
"[問題] 維也納機場轉機過程與時間","4/03","https://www.ptt.cc/bbs/EuropeTravel/M.1743637865.A.593.html","2"
"[請益] 請問土耳其熱氣球是根據哪個來源停飛","4/03","https://www.ptt.cc/bbs/EuropeTravel/M.1743654170.A.F79.html","5"
"[食記] 瑞典 斯德哥爾摩 Kajsas Fisk","4/03","https://www.ptt.cc/bbs/EuropeTravel/M.1743670485.A.2E4.html","1"
"[心得] 法國火車 官網SNCF訂票流程與早鳥票策略","4/04","https://www.ptt.cc/bbs/EuropeTravel/M.1743698946.A.74B.html","4"
"[心得] 馬德里食記，最推La Taberna de Peñalver","4/04","https://www.ptt.cc/bbs/EuropeTravel/M.1743729254.A.3F1.html",""
"[心得] 巴塞隆納食記，最推Compartir Barcelona","4/04","https://www.ptt.cc/bbs/EuropeTravel/M.1743732174.A.191.html","1"
"瑞士自由行旅行社","4/05","https://www.ptt.cc/bbs/EuropeTravel/M.1743813653.A.7B7.html",""
"[問題] 德奧12天自由行安排請益","4/05","https://www.ptt.cc/bbs/EuropeTravel/M.1743853976.A.BEA.html","4"
"[心得] 德國國王湖 : 遊湖/高山野山羊紀念碑","4/06","https://www.ptt.cc/bbs/EuropeTravel/M.1743875701.A.7FE.html","1"
"［徵伴］5/5早上10：00龐貝老丁中文導覽","4/06","https://www.ptt.cc/bbs/EuropeTravel/M.1743930838.A.FE3.html","3"
"[心得] 法國尼斯 Chez Pipo尼斯洋蔥塔鷹嘴豆煎餅","4/07","https://www.ptt.cc/bbs/EuropeTravel/M.1743956672.A.700.html",""
"[心得] 法國尼斯 Kiosque tintin 吃尼斯三明治","4/08","https://www.ptt.cc/bbs/EuropeTravel/M.1744127860.A.00F.html","1"
"[揪伴] 蘇格蘭露營車 15 天","3/19","https://www.ptt.cc/bbs/EuropeTravel/M.1742334264.A.502.html",""
"[遊記] 英國【六五】聖吉爾斯座堂","3/19","https://www.ptt.cc/bbs/EuropeTravel/M.1742354749.A.1AA.html","3"
"[請益] 荷蘭史基浦機場轉機回台灣","3/19","https://www.ptt.cc/bbs/EuropeTravel/M.1742364436.A.64C.html","7"
"[徵伴] 3/27-4/7波蘭自助徵飯友","3/20","https://www.ptt.cc/bbs/EuropeTravel/M.1742436858.A.8CA.html",""
"[問題] 歐洲自助相關問題請益","3/20","https://www.ptt.cc/bbs/EuropeTravel/M.1742438821.A.5D2.html","21"
"[遊記] 英國【六六】荷里路德宮（上）","3/20","https://www.ptt.cc/bbs/EuropeTravel/M.1742440142.A.AE2.html","2"
"[遊記] 英國【六七】荷里路德宮（下）","3/21","https://www.ptt.cc/bbs/EuropeTravel/M.1742527381.A.924.html","2"
"[心得] 分享～義大利蜜月團 2025分析比較～","3/21","https://www.ptt.cc/bbs/EuropeTravel/M.1742557084.A.A08.html","6"
"[問題] 哈修塔特行李問題","3/24","https://www.ptt.cc/bbs/EuropeTravel/M.1742783242.A.B48.html","8"
"[遊記] 英國【六八】卡爾頓丘","3/24","https://www.ptt.cc/bbs/EuropeTravel/M.1742783751.A.0DB.html",""
"[問題] 七月中 西葡行程簡案請益","3/24","https://www.ptt.cc/bbs/EuropeTravel/M.1742789182.A.8B7.html","7"
"[遊記] 英國【六九】斯特靈城堡（上）","3/25","https://www.ptt.cc/bbs/EuropeTravel/M.1742871601.A.FF7.html",""
"[遊記] 英國【七十】斯特靈城堡（下）","3/26","https://www.ptt.cc/bbs/EuropeTravel/M.1742957134.A.7B8.html",""
"[遊記] 英國【七一】格拉斯哥座堂","3/27","https://www.ptt.cc/bbs/EuropeTravel/M.1743047091.A.C05.html",""
"[徵伴]5/20~5/31 荷蘭 比利時 倫敦","3/28","https://www.ptt.cc/bbs/EuropeTravel/M.1743095085.A.193.html",""
"[遊記] 奧地利維也納:歌劇院/霍夫堡/市政廳廣場","3/29","https://www.ptt.cc/bbs/EuropeTravel/M.1743251150.A.5C5.html",""
"［轉讓］4/28 羅馬競技場頂層 票券","3/29","https://www.ptt.cc/bbs/EuropeTravel/M.1743260906.A.DD4.html",""
"[心得] 西班牙巴塞隆納 中餐廳-悅來小館煎餅果子","3/29","https://www.ptt.cc/bbs/EuropeTravel/M.1743262796.A.AFF.html",""
"[心得] 西班牙巴塞隆納 捲餅 Red Durum","3/30","https://www.ptt.cc/bbs/EuropeTravel/M.1743265711.A.E7E.html",""
"Re: [問題] 奧斯陸機場OSL，一小時40分，轉國內","3/30","https://www.ptt.cc/bbs/EuropeTravel/M.1743316974.A.8C6.html",""
