"文章標題","文章URL","內文","內部連結"
"◇ 英國的語言學校","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.952422976.A.html","倫敦大學的五個學院都有提供

  www.lse.ac.uk ( 這是我的母校 , 強力推薦其暑期課程 ! )
  ( 倫敦政經學院 )
  www.soas.ac.uk
  ( 忘記中文譯名了 )
  www.ucl.ac.uk
  ( 倫敦大學主學院 )
  www.kcl.ac.uk
  ( 倫敦大學國王學院 )
  以上四所學校偏重於文科
  但應該有理科的課程  ( 不過我不清楚 )
  www.doc.ic.uk
  ( 倫敦大學皇家理工學院 )
  至於這所學校則偏重於理工科目
  以上五間為倫敦大學的五個學院 , 分別招生分別申請

  至於其他的學校
  如牛津大學有提供類似課程
  劍橋似乎也有


--

◆ From: 192.72.69.200",""
"◇ 聊聊愛丁堡藝術節","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.952742468.A.html","愛丁堡國際藝術節 ( Edinburgh International Festival )
  為英國各地所舉辦之眾多藝術節慶中之一
  每年夏季自七月中起至九月中於愛丁堡盛大舉行
  屬於蘇格蘭地區吸引大量觀光客之一大盛事
  最主要分為兩大部分
  其一為正式藝術表演活動
  包括歌劇舞蹈舞台劇音樂會與各種專題藝術欣賞
   ( 如誦詩 , 每天中午皆有舉行之藝術座談會 , 及現代音樂家事蹟與介紹 )
  此部份係由藝術節主辦單位所設計安排
  自七月中起每天自早上十一點起至晚上十點止
  至少會有七項此類高級藝術表演同時或先後進行
  幾乎場場爆滿 , 座無虛席
  普通者如風笛與蘇格蘭方言民謠欣賞票價自四 , 五磅起跳
  至大型音樂會票價可能高達三四十磅甚至更多
  參會前去觀賞此類表演者 , 通常為西裝筆挺或盛裝打扮之人
  年輕人 , 特別是東方人極少
  愛丁堡舊城內所有劇院此時皆充斥著因應藝術節來到之表演
  以上為愛丁堡藝術節真正值得一遊之精華所在
  訂票電話 : 44-131-473-2000
  而正因藝術皆之名號響亮
  每年此時亦有大批街頭藝人群聚於此一展身手
  此類表演通稱為 "" 外圍藝術節 ""
  非屬正式 , 但卻是人潮聚集之所在
  此類街頭表演一般並不高級
  係以幽默誇張與觀眾之加入取勝
  這些街頭表演場所集中在 south bridge road 以西的皇家里大道大道 ( Royal Mile )
  至愛丁堡城堡斜坡前
  每天下午萬頭鑽動 , 人人都想分享這些藝人苦練的成果
  並順便賞一點零錢 ( 當然 , 也常有人僅止於欣賞而無捐獻 )
  挺可惜的是 , 大部分來到愛丁堡的遊客印象僅止於此
  而忽略了劇院內真正的藝術表演活動
  既然在夏季來到愛丁堡
  則當然不能錯過其藝術皆之高潮所在 - 軍樂隊表演 ( Military Tatto )
  tatto 表演之所在地乃在愛丁堡城堡外側廣場
  觀眾席係以南北東三個方向圍繞城堡出口
  而中間留有一大廣場供樂隊表演
  本表演雖然稱為 "" 軍樂隊表演 ""
  但事實上為融合了舞蹈 , 樂隊表演 , 軍樂隊表演 , 與一丁點武器展示
  軍樂隊事實上只是其中一個項目而已
  每隔一天尚有煙火施放
  本表演可謂英國一大特色
  最後一天 ( 八月三十日 ) 之表演特別精采
  欲前往欣賞者請及早 ( 最好是年初 ) 開始訂票
  Tatto Office : 131-225-1188
  
http://www.edintatto.co.uk

  關於旅館方面
  愛丁堡城區的旅館在夏天七八九三月絕對沒有空房
  而且價格還會較平時貴上三成左右
  是故請至少在四月前先行預定
  以免露宿街頭
  一般較為合理的單人房 ( 離市中心步行最多不能超過二十分鐘 )為30至35磅左右
  要注意的則是旅館最好盡量靠近市中心
  原因則為愛市晚上非常荒涼
  皇家里大道以外之街道人煙稀少
  常常會有走了二三十分鐘卻見不到一個人的情景
  公車晚上十點之後不服務 , 週末更是一班都沒有
  請特別小心

  以上就介紹到這裡




--

◆ From: sj72-148.dialup.seed.net.tw","http://www.edintatto.co.uk"
"◇ 我所知倒的愛丁堡","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.953027455.A.html","在一九九六年到劍橋遊學時我就前往愛丁堡完了三天

一猶未盡下1997年決定遠征蘇格蘭並在愛丁堡遊學 並利用七週時間（兩週半愛丁堡

另外四周多在蘇格蘭各地旅行）

希望可以給諸位些許建議

首先我想國際藝術節名聲已經響遍世界

如何可以玩的盡興呢 而看得到精華 還可以用最省錢的方式 就要看本領囉

1.首先關於訂票

每年愛丁堡國際藝術傑其間 觀光局都會在火車站外（靠近王子大道）那邊

和皇家之路上（royal mile)旁的教堂及古堡下方的威士忌博物館附近都有攤位可以訂票

每年最熱門的都是軍樂表演（military tattoo)

但是依據1996和1997年經驗 每週六晚上軍樂表演完 都會師放高空焰火

但是我不建議看週六的場次 因為週六晚上的特別貴 週六下午的又比較沒有feeling

因為看軍樂最好是在晚上 配合投射在城堡的燈光效果 更顯得蘇格蘭的美麗與哀愁

尤其當最後主持人說.......my native land..........and.....scotland the brave....

前場觀眾都會為之動容 還有一個風敵手站在城堡頂端吹奏

連我都聽了感動的想哭...........

因此可以到愛丁堡後先去訂軍樂隊的票 之後找各週六晚上到王子大道附近的carlton hill

上的仿希臘神殿附近 就可以看到了 還可以看到王子大道的夜景

另外他們也有一本厚厚的節目單 可供參考 因為每年夏季都會有許多一流團體到此演出

且有時後還可以撿到便宜喔

向當年我就看到瑞典皇家交響樂團（水上煙火 1812序曲和蘇格蘭交響曲）15英鎊

 愛爾蘭民族舞蹈團 3英鎊

加拿大渥太華芭蕾舞團（演出吉賽兒）10英鎊

等等 實在太棒了！！！




我想貴三成是有過之無不及 但是還不需要到四月就訂

當然若妳是要祝青年旅館 當然是越早越好

一般若是沒有訂房 有兩個方法就是1.找愛丁堡離市區較遠的區域之民宿

通常在liberton那一帶 愛丁堡東南區 有蠻多民宿 且比較便宜 另外治安也比較好

靠近港口的portobello和lothian兩區 愛丁堡北區 一般人會覺得環境比較差

但房價比較便宜

以上三區都有夜間公車可以搭（晚上11:00到6:00 整點從各區及南橋south bridge發車)

 liberton是201

 portobello和lothian是205

 （只要公車路線沒變）

另外晚上雖然荒涼 但是治安是還好 要特別注意一些酒醉的居民

其他大概九沒啥好怕的 尤其到整點時 半夜的南橋更是熱鬧 因為一堆人趕搭一趟一英鎊

的公車回家 呵呵


--

◆ From: 140.112.252.232



作者: liukt (扁皮連骨) 看板: EuropeTravel
標題: 我所知倒的愛丁堡
時間: Tue Mar 14 04:14:35 2000


在一九九六年到劍橋遊學時我就前往愛丁堡完了三天

一猶未盡下1997年決定遠征蘇格蘭並在愛丁堡遊學 並利用七週時間（兩週半愛丁堡

另外四周多在蘇格蘭各地旅行）

希望可以給諸位些許建議

首先我想國際藝術節名聲已經響遍世界

如何可以玩的盡興呢 而看得到精華 還可以用最省錢的方式 就要看本領囉

1.首先關於訂票

每年愛丁堡國際藝術傑其間 觀光局都會在火車站外（靠近王子大道）那邊

和皇家之路上（royal mile)旁的教堂及古堡下方的威士忌博物館附近都有攤位可以訂票

每年最熱門的都是軍樂表演（military tattoo)

但是依據1996和1997年經驗 每週六晚上軍樂表演完 都會師放高空焰火

但是我不建議看週六的場次 因為週六晚上的特別貴 週六下午的又比較沒有feeling

因為看軍樂最好是在晚上 配合投射在城堡的燈光效果 更顯得蘇格蘭的美麗與哀愁

尤其當最後主持人說.......my native land..........and.....scotland the brave....

前場觀眾都會為之動容 還有一個風敵手站在城堡頂端吹奏

連我都聽了感動的想哭...........

因此可以到愛丁堡後先去訂軍樂隊的票 之後找各週六晚上到王子大道附近的carlton hill

上的仿希臘神殿附近 就可以看到了 還可以看到王子大道的夜景

另外他們也有一本厚厚的節目單 可供參考 因為每年夏季都會有許多一流團體到此演出

且有時後還可以撿到便宜喔

向當年我就看到瑞典皇家交響樂團（水上煙火 1812序曲和蘇格蘭交響曲）15英鎊

 愛爾蘭民族舞蹈團 3英鎊

加拿大渥太華芭蕾舞團（演出吉賽兒）10英鎊

等等 實在太棒了！！！




我想貴三成是有過之無不及 但是還不需要到四月就訂

當然若妳是要祝青年旅館 當然是越早越好

一般若是沒有訂房 有兩個方法就是1.找愛丁堡離市區較遠的區域之民宿

通常在liberton那一帶 愛丁堡東南區 有蠻多民宿 且比較便宜 另外治安也比較好

靠近港口的portobello和lothian兩區 愛丁堡北區 一般人會覺得環境比較差

但房價比較便宜

以上三區都有夜間公車可以搭（晚上11:00到6:00 整點從各區及南橋south bridge發車)

 liberton是201

 portobello和lothian是205

 （只要公車路線沒變）

另外晚上雖然荒涼 但是治安是還好 要特別注意一些酒醉的居民

其他大概九沒啥好怕的 尤其到整點時 半夜的南橋更是熱鬧 因為一堆人趕搭一趟一英鎊

的公車回家 呵呵",""
"◇ 請問白金漢宮什麼時間是開放給外人參觀的?","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.954140732.A.html","暑假白金漢宮的開放時間:
若是想參觀宮殿內部的話,8月8號到9月30號的 9:30~17:30
而皇后藝廊則是週二~六,假日的10:00~17:00  週日14:00~  週一休館
另外著名的皇家衛隊衛兵交接儀式則是自五月至八月上旬每天早上11:30進行
但最好提前半小時去會占到較好的位置..因到時那裡的人可是多到你無法想像的呢!

--

◆ From: h186.s29.ts30.hinet.net",""
"◇ 英國自助旅行","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.955164633.A.html","我去年去英國遊學就是坐馬航喔
服務比長榮真的是好多了
而且從高雄飛吉隆坡這段來回都坐商務艙呢
去程在吉隆坡的過境旅館呆一晚
真是間豪華的五星級大飯店(可惜我是獨身前往的 -__-"")
沒記錯的話價錢是在二萬二上下
和別人比起來可便宜了一萬呢

在英國短短五週中，我從居住的Brighton往上玩
趁週末時間去過愛丁堡、劍橋、牛津 York幾個大點
當然也包括了倫敦和Windsor囉
很遺憾的就是沒機會到湖區走走
London之外的住宿費用(B&B)大約一晚15~20鎊就能住到不錯的房間了
除非是週末，或像藝術節那種大活動，並不須要事先預定
而且預定一定得多花上幾塊錢的手續費呢

很重要的事--->青年旅遊卡不買不行喔(車站買)
(雖然我都是借別人的來用，因為東方人在他們看來都是一個樣)
那車資真是貴得嚇人(Brighton--Edinburgh來回94鎊
                           --York         44
                           --cambridge    18
so能買來回的就別買單程的
如果像我這樣住倫敦市外要去倫敦玩時
就買一張one day return travel card(大約十一二鎊)
就可以火車公車加地鐵暢行無阻了


另外建議你千千萬萬別忘了看場歌舞劇再回來
我花了10鎊看歌劇魅影，35鎊看美女與野獸
一直讓我回味不已

--

◆ From: h163.s83.ts32.hinet.net",""
"◇ [問題] 我想去英國自助旅行~但無從著手~","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1024528991.A.html","建議你可以到椰林遊學版精華區看看..
 也可以到
http://www.hellouk.org/

 都有蠻多資料的~~~


--

◆ From: 61.230.12.238","http://www.hellouk.org/"
"◇ 倫敦的zone要怎麼分?","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1026376658.A.3C3.html","http://www.londontransport.co.uk/tfl/images/zone_big.jpg



去看看囉  到倫敦旅行有任何想查的資料
上
http://www.yahoo.co.uk


或

http://www.lycos.co.uk/



我想非假日應該是OK的



--
提著咕嘰咕嘰旅行箱

流...浪...去...

找尋小麥的新心境

--

◆ From: 140.112.214.161","http://www.londontransport.co.uk/tfl/images/zone_big.jpg|http://www.yahoo.co.uk|http://www.lycos.co.uk/"
"◇ [情報] about UK","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1110983099.A.C7A.html","往上似乎很多人對英國有問題
我的遊學網站 大家可以多多利用

直接連接英國簡介 ^_^

http://home.pchome.com.tw/personal/ab8102/british.html


希望可以幫助各位!

--

◆ From: 144.124.158.30","http://home.pchome.com.tw/personal/ab8102/british.html"
"◇ [請益] 蘇格蘭的haggis tour","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1119617795.A.FD3.html","你好
 我有參加過Hagggis的團,但是我不清楚他們是否有提供3天2夜的團
 如果有好了,那你應該要先報名,到了愛丁堡那天在去找他們的集合地點
 不會很難找,就大約是城堡那條路直直下來一直走就會看到
 你提前一天到,隔天在去集合,時間會比較充裕唷
 他們的團,我印象中,是有幫你訂房間啦,但是你到之後在當場付費
 如果你不滿意他們預定的房間,你可以選擇不付錢自己去住別間
 但前提是如果附近有別間讓你選的話
 因為這個團的屬性是自助旅行設計的,所以住的是青年旅館級的
 睡在一起的也可能是異性,或跟不認識的人share
 吃的話要看當天的青年旅館有沒有提供  有的話當天在車上會問  要吃的就當場付錢
 中午是有開去一間森林的餐廳,不過也沒得選,荒郊野外就一家
 想玩省一點的話,可能就要先把糧食準備好
 如果你要去High land的話  參加這樣當然是首選  因為他開小八帶你去
 但領隊的蘇格蘭英文在做介紹的時候  實在小難懂
 我當初是連絡sta travel
 你可以上網查查資料

--

◆ From: 82.5.32.42




作者: hui1007 (低調的貧打鯨) 看板: EuropeTravel
標題: Re: [請益] 蘇格蘭的haggis tour
時間: Mon Jun 20 22:53:19 2005

我去年參加的就是三天兩夜的行程

住宿haggis會幫忙代訂yh

一晚10~15磅左右

男女分宿

訂三天兩夜行程大概80~90磅左右

住宿另外再加

所以跟團加住宿大概要110磅 不含餐

高地真的很值得去

特別推薦有排isle of skye的行程

整個玩下來真的很難忘~

不過缺點就是因為距離滿遠的

又只有3天

會有一直坐車的感覺

但沿途風景很美~也就覺得無所謂啦!

我是到愛丁堡後直接去haggis的公司訂的

就在royal mile上~應該滿好找的~

你到愛丁堡後可以先去旅遊中心

那裡有很多高地的資料!!!

希望有幫到忙囉!







--




作者: alicefoster () 看板: EuropeTravel
標題: Re: [請益] 蘇格蘭的haggis tour
時間: Tue Jun 21 03:45:13 2005

你好
他沒有包含住宿和吃的費用
住宿要再加住宿費
他是會帶著你到很多間設施公認較好的 backpacker hostel 讓你們自己選擇
當然他都會保證大家都有地方住 因為他跟那些地方都有預先保留位置
至於要睡多少人房 那你就先跟他們說 她們會盡力幫你弄到 不過非保證一定可以
我覺得他的行程不錯 不過當然不會有自己規劃的那麼完善
因為一樣有規定上車時間等等
他就是等於一車子加上司機充當導遊 帶大家去一些較popular的景點
不過 對於不是很喜歡自己煩惱交通事宜的人來說
我覺得去那裡就很方便了
希望降子有幫到你摟




--

◆ From: 80.3.251.122



作者: JilSander (阿甘先發 狂牛必勝) 看板: EuropeTravel
標題: Re: [請益] 蘇格蘭的haggis tour
時間: Tue Jun 21 03:54:13 2005

我是上星期才參加他們三天兩夜的tour的
他們三天兩夜都有特定的出發日期我不太記得了!
好像是一三五有團出發吧!!這可以上網或是打電話去問.

我們那一團三分之二是美國人!很多都是美國的大學生 去愛丁堡大學交流
然後順便參加高地旅遊的!!有很多是德州奧斯丁分校還有杜克大學的學生,

全團只有我們台灣人是住B&B,一個晚上18鎊!!
住得算很不錯了,在Skye那一個島上的消費,跟英國其他地方比起來算是很低了!!

記得要帶學生證或國際學生證去有打折 我們是85鎊一個人!!

還不錯參加啦!我們運氣比較好 除了一個司機還有一位女導遊!!
都是蘇格蘭人!!一開始還真不習慣他們的腔調呢!!




--

◆ From: 134.225.166.23




作者: carping (Ups and Downs.) 看板: EuropeTravel
標題: Re: [請益] 蘇格蘭的haggis tour
時間: Tue Jun 21 11:41:10 2005


各位好，
想請問若我前一晚還在愛丁堡，隔天一早就要參加haggis tour ，剛剛上網看
他們要在8:15分集合，這樣來得及嗎？

又，剛剛上網看它三天兩夜的行程是85磅沒錯，那有國際學生證或國際青年證
的話，是當場還會給你折扣？是這樣嗎？

謝謝你們。所有回答和建議對我們都很有幫助～～～







--
　　馬基維利寫道：「推動新秩序最難、最不容易成功，會引發最多的危險，推動新
秩序的人所有舊秩序的受益者為敵，也只得到可能從新秩序中獲利的人勉強支持。」
（唐‧泰普史考特、大衛‧提寇(2004)。〈跨越領導危機〉，《企業黑數：透明化提
升公司誠信與價值》。頁364。臺北市：時報文化）

--

◆ From: 61.31.130.187



作者: JilSander (阿甘先發 狂牛必勝) 看板: EuropeTravel
標題: Re: [請益] 蘇格蘭的haggis tour
時間: Tue Jun 21 18:51:02 2005

這個團都是在愛丁堡出發的!!出發地點是在愛丁堡市中心.
是在Royal Mile上,我跟我同學的作法是,請B&B幫我們叫計程車,
所以是絕對來得急不用擔心!!

回來時間他們會控制在1730之前到!!他們也趕下班呀!!這就是英國人的習性.
他們會把你放在愛丁堡火車站下車就是了!!

學生價就是85鎊了,不管你用啥證件都一樣是學生價,
至於你選擇住YH的話,應該是15鎊一個晚上,便宜一點!




--

◆ From: 134.225.166.23



作者: mickky (蘇格蘭論文味道如何?) 看板: EuropeTravel
標題: Re: [請益] 蘇格蘭的haggis tour
時間: Thu Jun 23 20:08:36 2005

我建議要到蘇格蘭高地來玩
排一個禮拜的行程是差不多的
如果只排2-3天 老實說 根本看不到什麼東西
像Inverness這麼美的地方 其實可以花一整天的時間好好看看
譬如又像是isle of skye也是
還有oban附近有staffa也是很著名奇特的景點
如果只呆2-3天 還不如建議在愛丁堡好好玩玩
我2003年參加過macbackpacker的團(winter)
後來也都推薦我同學他們參加mac的團(2004 summer)
他們玩回來之後都很開心 說mac的人都超友善
我們都是玩jump on jump off
隨便可以在某一點停留到爽
所以沒有跟團的緊湊

我同學他們在oban還到外海看風景  很怕趕不上tour bus
結果mac的司機還說不用擔心 我會專程來接你們
真的人超好的

我還是比較建議大家參加jump on jump off
除非你時間有限 那就另當別論了




--
let's ""Czech"" in --2005捷克之旅 遊記

捷克好吃的 好玩的 好看的  都在這...


http://www.wretch.cc/blog/mickky&category_id=614905



--

◆ From: 80.229.235.233","http://www.wretch.cc/blog/mickky&category_id=614905"
"◇ [問題] 英國該買什麼紀念品","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1119618430.A.A7C.html","1. Body shop ~ 差一倍說粉紅色的維他命E系列或橘色維他命C
系列都不錯喔! eg. 維他命c防曬 9磅 台灣賣880

2.Whittard ~ 英國下午茶這麼棒又具特色, Whittard的茶包很香
又輕方便攜帶3盒5磅 聽說台灣賣很貴

3.曼聯足球記念品囉!

--

◆ From: 134.225.166.23",""
"◇ [請益] 請教Manchester United Museum附近的旅館","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1120224593.A.E8A.html","去年去那裡出差,住在PICCADILLY附近,覺得The Place Apartment 不錯..
  網址:
http://www.superbreak.com/home.cfm?GroupID=5089&content=hotel


  房間裡面還有廚房,冰箱,....living room,bathroom,bedroom,不像一般飯店
  進去就是床..浴室!而且我記淂價錢不貴,我當時一個人住,可是因為單人的都
  客滿了,所以我訂雙人的..天ㄚ!竟然還有兩間房間唷!超級nice..,浴室也兩間,
  重點是還有洗衣機唷!熨斗,廚房設備也很好,烤箱什麼都有,所以可以自己煮東西
  唷!走出飯店外面還有supermarket可以讓你買東西囉!
  距車站只要走5mins,希望這資訊對你有幫助囉!

--

◆ From: 61.31.39.205","http://www.superbreak.com/home.cfm?GroupID=5089&content=hotel"
"◇ [新聞] 英國簽證費 調漲四成","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1120225972.A.B0B.html","轉自 聯合新聞網
  
http://udn.com/NEWS/TRAVEL/TRA3/2758961.shtml


  英國外交部宣布7月1日調漲簽證費，因為時差因素，加上遇到周末，台北英國
辦事處7月4日（下周一）開始實施簽證新費率；最近計畫到英國的民眾，可以把
握最後三天，適用較低費率的機會。

新的英國觀光簽證費用（半年多次進出）從36英磅（目前收費台幣2,200元），調
高至50英磅（台幣3,000元），學生簽證漲幅更大，原本和觀光簽證一樣價格，將
調至85英磅（台幣5,100元），學生出國留學成本一下子就多了近3,000元。

出國旅遊多數人只考慮團費，事實上，未計入團費中的簽證費，成本也很高，一
般而言，東南亞簽證費用相較之下較便宜，多在1,000元以下，例如：泰國850元、
印尼約800元、新加坡、澳門還免簽證；日本在愛知博覽會期間（9月25日止）也是
免簽證。

歐美國家較高，而文明古國埃及更是天價。如果一家四口一起出遊，光是簽證的價
差就很驚人，因此，對價格很在乎的旅客，不要忽略這筆費用。

【2005/06/29 聯合報】

--

◆ From: 219.68.96.233","http://udn.com/NEWS/TRAVEL/TRA3/2758961.shtml"
"◇ [急問] 英國可以臨時辦法國簽證嗎?","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1121695031.A.9A0.html","我妹現在在英國自助旅行
剛剛她傳訊息回來
因為臨時想去法國玩
但是在台灣沒有辦法國簽證
所以要我上這個版幫他查一下(我剛稍微爬文跟看精華區一下 不過似乎沒有這方面資訊)
請問各位
如果已經在英國的人了  要到那裡辦法國簽證呢??
還有是要怎麼辦呢?
謝謝各位的解答....

--

◆ From: 140.112.25.136




作者: jcll (茫然的未來..) 看板: EuropeTravel
標題: Re: [急問] 非常急~~請問在英國如何辦法國簽證
時間: Fri Jul  8 03:36:01 2005



  要去之前本來就要在台灣先辦好
  換去其他非申根國吧
  就算觀光客在uk能辦申根 法簽電話預約已經早排到八月中之後了

  叫她專心玩uk吧...uk很大的..

--

◆ From: 163.1.132.14",""
"◇ [問題]英國的民宿??","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1121695754.A.A0A.html","抱歉!!忘了說地點
麻煩各為版有提供倫敦附近的民宿資訊,謝謝^^

--

◆ From: 222.157.12.133",""
"◇ [問題] Edinburg Tattoo","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1121695819.A.084.html","今年的八月九號要去看愛丁堡的tattoo
請問那天會有煙火表演嗎
因為上了網站還是看不太出來當天有沒有煙火表演

http://www.edinburgh-tattoo.co.uk


另外我穿乾淨的T shirt and 牛仔褲(七分褲)加上勃肯boston
這樣的服裝應該可以吧?

--

◆ From: 218.169.239.35","http://www.edinburgh-tattoo.co.uk"
"◇ 請問從倫敦到巴黎...","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1121698437.A.C10.html","坐歐洲之星比較好 還是巴士阿

我的想法是 因為到最後 還是要從倫敦回台灣

所以會想一趟坐歐洲之星 一趟坐巴士

不過 有人知道要從倫敦哪裡坐巴士到巴黎嗎

還有 歐洲之星是不是最好在台灣就先買好票呢

請大家分享一下意見 謝謝喔~~

--

◆ From: 140.119.27.22




作者: jcll (.....) 看板: EuropeTravel
標題: Re: 請問從倫敦到巴黎...
時間: Tue Jun  7 04:02:46 2005



  你ES就買來回票 你現在去網上訂..可能可買到59鎊來回的票
  有時return比single便宜 買return你不一定要坐回程
  在台灣買不一定便宜 除非你有訂英國國鐵 買ES有$70的單程票
  bus要坐很久..偶是沒坐過
  不過要是你有閒..可考慮坐ferry..
  從dover-calais 單程10鎊 來回17(5天內)
  如果你英法都有買國鐵票..可以這樣玩...

--

◆ From: 80.42.57.87



作者: vshchen (愛著啊) 看板: EuropeTravel
標題: Re: 請問從倫敦到巴黎...
時間: Wed Jun  8 00:32:01 2005




搭飛機吧
www.ryanair.com
www.eazyjet.com

上google搜尋 europe low fare flight
就可以找到很多便宜的航空公司
省錢又省時

--

◆ From: 219.81.163.157




作者: oekonux (Tux & Lars) 看板: EuropeTravel
標題: Re: 請問從倫敦到巴黎...
時間: Sun Jun 12 00:02:59 2005



再建議一個網站,
可以搜尋所有low-cost airlines

http://www.skyscanner.net


--
************
一蕊花生落地
爸爸媽媽疼尚多
風那吹愛甲被
覅通乎伊墮落黑暗地
要開的花 需要你我的關心

--

◆ From: 81.174.12.206","https://www.skyscanner.net"
"◇ [問題]英國的幾個城市要多久才玩的完?","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1121699754.A.101.html","沒有限制信用卡才能退稅..只要超過30英鎊就可以退17%ㄉ稅..
 把收據收集起來到機場退稅就可以了~



 住宿的話最好事先定..很多旅行社都可以幫忙定!
 特別是愛丁堡藝術季那段期間房間超難定!!!
 如果要定TATOO的票可以到 
http://www.edintattoo.co.uk/



 這種比較划算吧..如果你要去那麼多地方的話..
 要不英國的交通費頗貴呢~


--

◆ From: 61.230.12.238","http://www.edintattoo.co.uk/"
"◇ 去英法小問題","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1121702497.A.F3E.html","我覺得太陽眼鏡比較重要耶!!!!
那邊不像台灣有騎樓可以躲太陽
地大陽光大得你無處躲
在巴黎簡直就是熱
不過比台灣舒服就是了

英國就要帶薄外套了或者一兩件長袖
因為天氣乾燥雖然是夏天
穿長袖也會覺得舒服
天氣之怪,有人細肩帶,有人穿毛衣風衣
去了就會相信地理課本

乳液護唇膏不可偷懶一定要帶
如果怕晒黑就免不了防曬油
說歐洲晒不黑是騙人的
行李越少越好
錢越多越好
因為物價高
一隻冰棒5.60台幣不足為奇
記得在中正機場買國際電話儲值卡

--





--

◆ From: tp-as03-ppp115.",""
"◇ 披頭四紀念館","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1121702719.A.E6A.html","我沒碰過披頭四節 但我倒是逛過披頭四紀念館喔 (想想已經三年前了...)
雖然在利物浦只待了一天 雖然city centre沒有特別漂亮
但是這個城市對於披頭四迷 或是搖滾樂迷還是有它的魅力在的
我可是拋下我的同學自己跑到披頭四紀念館""緬懷""了兩三個小時呢
(其實是沒有人想陪我進去阿><~~~~~)
紀念館在港口附近 小小的 可是挺精緻的
當時裡面有佈置成 yellow submarine 錄音室 和地下小酒館的樣子
播著他們的歌 還有很多紀念品可以買 我是逛得很開心啦

出了紀念館旁邊還有兩三個博物館還是美術館的樣子
不過我到的時候都快關門了 所以沒機會進去
後來一時興起 跟同學搭渡輪到對面的小鎮探險 也挺有趣的
然後中國街那一帶有點小荒涼 就真的只有一條街 沒啥好逛
喔對 市中心還有球隊商品的專賣店 如果你是LFC 的球迷可別錯過了
我當時也敗了一件40磅的球衣呢 總之 我覺得 Liverpool給我的印象還不差囉:)




--

◆ From: 218.161.19.2",""
"◇ [問題] 愛丁堡藝術節外圍表演推薦","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1121877954.A.E4B.html","建議去愛丁堡的i拿介紹今年fringe的雜誌，或當天介紹表演的小報

  雜誌裡頭有各個表演的簡介、演出時間、地點，還有地圖
  我記得雜誌跟報紙中，都有星號評等供人參考

  我去年看了兩個show
  其中一個是被評為五顆星的talk show，名稱我忘記了(就是兩個人名)
  因為太高估自己對英式英語的理解能力
  加上他們講話速度很快、常常笑點都聽不懂(可能是我對英國歷史文化、時事不了解)
  整場下來，只聽得懂一兩成、自己很悶...看完之後覺得白花錢了

  反而是另一場沒有星等的綜合性表演(結合了魔術、音樂、默劇、喜劇)
  因為表演者用肢體表達，沒有語言障礙，讓我看的很開心

  所以，看fringe記得慎選，英國人覺得好的表演
  我們這種外國人不一定能欣賞...

  如果跟我一樣，不太習慣英國腔，建議找音樂表演、音樂劇或戲劇
  比較不會有語言上的問題...

  P.S.買票可以去提供fringe網路購票的帳棚區(有很多台電腦 可以查詢是否有餘票)
      或者直接去各個表演地點的售票處買


--

◆ From: 59.105.106.210",""
"◇ 請教Manchester United Museum附近的旅館","https://www.ptt.cc/man/EuropeTravel/D507/D5AD/M.1121878052.A.C69.html","去年去那裡出差,住在PICCADILLY附近,覺得The Place Apartment 不錯..
  網址:
http://www.superbreak.com/home.cfm?GroupID=5089&content=hotel


  房間裡面還有廚房,冰箱,....living room,bathroom,bedroom,不像一般飯店
  進去就是床..浴室!而且我記淂價錢不貴,我當時一個人住,可是因為單人的都
  客滿了,所以我訂雙人的..天ㄚ!竟然還有兩間房間唷!超級nice..,浴室也兩間,
  重點是還有洗衣機唷!熨斗,廚房設備也很好,烤箱什麼都有,所以可以自己煮東西
  唷!走出飯店外面還有supermarket可以讓你買東西囉!
  距車站只要走5mins,希望這資訊對你有幫助囉!

--

◆ From: 61.31.39.205","http://www.superbreak.com/home.cfm?GroupID=5089&content=hotel"
