"文章標題","文章URL","內文","內部連結"
"◇ 請問法國14天的行程","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1149990005.A.9C4.html","恩....看到有人推薦普羅旺斯．蔚藍海岸
        那剛從法國玩三週回來的我，就貢獻一下個人的小小意見

        我想普羅旺斯．蔚藍海岸實際上有開車是最好玩的
        因為普羅旺斯的 Luberon 地區絕對不會讓你失望，但是交通不易到達
        蔚藍海岸的 N98 公路從 Toulon 到 Nice 這段海岸公路很漂亮
        尤其是 St-Tropez 到 Cannes 這段讓我印象深刻

        普羅旺斯．蔚藍海岸　如果是我會這樣安排行程

        第一天：Avignon，住 Avignon

        第二天：Pont du Gard, Nimes，住 Avignon 或是 Luberon 的 B&B

        第三天：Arles 找尋梵谷足跡, Les Baux, St-Remy
                傍晚記得去 Gordes 拍夕陽西下的黃金城，住 Luberon's B&B

        第四、五天：Luberon地區，這個地方看你要玩兩天還是一天
                　　值得去的景點有 Fontaine de Vaucluse (沃克呂茲碧泉村)
                　　Gordes 這個山城，Abbaye de Senanque 看紫色薰衣草
                　　若是要找薰衣草之路要另請高明
                　　因為五月沒開花，我壓根就沒想要去找所謂的薰衣草之路
                    第一天住 Luberon's B&B，第二天住 Aix en Provence

        第六天：一早開車直奔 Cassis，然後經過 Toulon, St-Tropez, St-Raphael
                到 Cannes，中間記得不要錯過看看 Cap Esterel (厄斯特雷岬角)
                這個岬位於 St-Raphael 到 Cannes 之間

        第七、八天：Cannes, Antibes (or St-Paul de Vence), Nice

        第九天：Monaco, Eze。Monaco 皇宮好像早上 11.55 是衛兵交接
                如果是早上去 Monaco，下午 Eze，建議早上走海岸去 Monaco，
                下午走山線經過 Eze，然後回 Nice。顛倒行程剛好要相反走法。
                當然以上都是說租車的方法，搭火車就沒有海線山線可以選啦。

        實際上這裡面的景點原po還可以自行增刪以及調整
        個人認為上述行程最趕的會是第六天，因為拉車的距離最長。
        Luberon地區如果只花一天那景點要有所取捨
        Gordes 到 Aix en Provence 的距離也不近
        至於 Marseille 一開始我就沒規劃要去 :p
        甚至是 Nice 個人都覺得有點失望，只不過是個城市罷了，而且我不喜歡礫岸

        推薦幾個不錯的網站讓原po去爬爬文
        抱歉我不會縮址，太長的自己多行複製再貼上

        背包客棧自助旅行論壇　
http://www.backpackers.com.tw/forum/portal.php

        歐洲自助旅行充電論壇　
http://www.eurotravel.idv.tw/forum/


        Avignon 以及 Luberon 地區的 B&B 找尋網站

http://avignon-et-provence.com/charming-bed-and-breakfast-vaucluse,6,84-gb.htm


        有台灣自助旅行的人推薦過的 Luberon's B&B 連結 (推薦者 Cooper)
        
http://www.avignon-et-provence.com/bb/regalade/gb/


        我們住的 Luberon's B&B 網頁連結
        
http://www.avignon-et-provence.com/bb/mas-destonge/gb/

        這家 B&B 四人房很便宜，但是雙人房比上一家貴
        B&B 位於鄉間小徑中，夜晚非常難找

        『Ricky的瑞士山居歲月』　
http://www.wretch.cc/blog/reminsu

        他的blog對於法國的旅遊地點有一種別於一般旅遊書的介紹，值得一看
        地方包括蔚藍海岸各小鎮，羅亞爾河流域城堡，Annecy以及Chamonix這些地方

        Cooper的法國自助16天-薰衣草+藝術節+國慶煙火　個人相簿
        
http://photo.xuite.net/cooper_chiou


http://www.eurotravel.idv.tw/forum/read.php?tid=3420&fpage=3

        最後一個連結是她們po在歐洲自助旅行充電論壇的心得與行程
        她們有去走薰衣草之路，同時也有拍到我一直都沒拍到的『夕陽Gordes黃金城』

        最後小的我順便把寫在blog中，我這次走的行程表網頁連結補上
        
http://www.wretch.cc/blog/duque&article_id=3634909

        這只是我的行程，僅供參考，下面是各景點的相簿連結，提供一些景點的資訊
        
http://www.wretch.cc/album/duque
　《2006 大城小鎮在法國》系列相本
        雖然照片只整理到普羅旺斯以及蔚藍海岸，但是我想對原po應該有足夠的訊息

        寫到此，我不禁得說一下，除了上述連結外還是有很多地方可以找到資料
        包括你想去的各主要城市的官方網頁都可以找到資訊
        若對於普羅旺斯以及蔚藍海岸地理不熟悉建議先去弄本中文旅遊書看看
        然後再來建議去《背包客棧自助旅行論壇》以及《歐洲自助旅行充電論壇》爬文
        透過爬文做功課你將會在行前獲得充分的資訊
        而且事前的準備功課也是自助旅行的一大樂趣喔

        最後，祝福原po十四天法國行玩的愉快

--

◆ From: 140.120.90.78","http://www.backpackers.com.tw/forum/portal.php|http://www.eurotravel.idv.tw/forum/|http://avignon-et-provence.com/charming-bed-and-breakfast-vaucluse,6,84-gb.htm|http://www.avignon-et-provence.com/bb/regalade/gb/|http://www.avignon-et-provence.com/bb/mas-destonge/gb/|http://www.wretch.cc/blog/reminsu|http://photo.xuite.net/cooper_chiou|http://www.eurotravel.idv.tw/forum/read.php?tid=3420&fpage=3|http://www.wretch.cc/blog/duque&article_id=3634909|http://www.wretch.cc/album/duque"
"◇ [心得] 法國鋰電池研討會自由行","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1152049234.A.628.html","呼~從法國回來囉~
這次的開會旅遊真是令人難忘!
巴黎好熱 都爾(Tours)好優美 比亞里茲(Biarritz)好火辣
有超冷漠的法國人 有好熱心的法國人 就看運氣了
國鐵票莫名奇妙不見了 多花了56歐買都爾到比亞里茲的票 衰
比亞里茲回巴黎因為已經訂好位子所以沒補買票 結果從頭到尾也沒人查票 少花70歐 爽
巴黎的青年旅館比想像中要好的多 乾淨舒適又便宜
巴黎市區的大景點都去了 鐵塔凱旋門羅浮宮聖母院聖心堂拉法葉
同志區拉丁區香榭大道巴士底到處逛街 也坐了地鐵公車計程車各種交通工具
去左岸花神沒有什麼花或神的感覺 花神咖啡館應改名做花錢咖啡館
法國人的節奏跟東方人差很多 永遠氣定神閑不趕時間
點菜要半小時 要壺水要半小時 結帳也要半小時
我原來就是個節奏慢的人 但是行程規劃也給法國的步調給打亂了
都爾的城堡真的很漂亮 整個很鄉村很悠閒 假日連市內公車都不開 只好步行跟坐計程車
本來想租車 但是禮拜天租不到 參加當地旅遊團後發現其實蠻值得的
比亞里茲的海灘是巴黎人的度假勝地 衝浪少年 上空美女 太棒了
剛好遇到法國一年一度的音樂節 只能說 high到爆炸
我想 所有參加這次學術研討會的人 都很感謝主辦單位的貼心安排吧
很開心有這個機會去一趟法國 也很可惜沒時間去南法
下次再找時間囉～

--

◆ From: 61.230.201.56",""
"◇ 在barcelona被偷","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1152525050.A.ED4.html","大家好~

我是一個香港女生

本來6月的時候在獨自去歐洲玩

6/5到了Barcelona 打算留3天

第二天在Montjuic的時候

就差點被一個gypsy打扮的女人搶去錢包...

到第三天又再遇到兩個小偷

那天本來我買了車票 就要坐車到機場飛paris

就在火車站凱旋門那邊偷了所有重要的東西

沒有了護照 所有身份證明文件 所有現金 手提電話 數位相機等等

失去的財物不止四萬台幣

不幸中的大幸是沒有受傷

也幸好買了旅遊保險

不過到警局報警 cut信用卡 補領證件

滯留當地

請保險公司安排機票回家都是非常麻煩的事

(尤其是barcelona沒有直航到香港 很多機場都不讓只有臨時證件的人過境)

最讓人沮喪的是行程不到三分之一就要回香港了

還讓家人擔心了很久

所以一個人旅行

特別是女生

在barcelona真的要很小心

遊客區la rambla的治安還比火車站附近好

還有

對街上的陌生人要有戒心

發生事之後要盡快跟警察聯絡

拿到警察報告 因為這份報告對你的身份確認很重要

無論是去大使館申請東西 透過western union領家人的匯款

過境 入境 有關人員都要看

更不用說回家之後向保險公司申請索償

回去之後補領其他證件之類了...

重要的事做完 其實可以到事發點附近的垃圾筒翻翻看

小偷很多時候會把不值錢的東西盡快丟掉

你不是沒有機會找到你的護照的...

不過我遇到的小偷是騎機車的...

所以就算了....

最後在這裡感謝曾經幫助安慰過我的人

在barcelona認識的這些朋友

讓我沒有那麼討厭這個地方

還有對不起了 手筆不好 有看不懂處請原諒

--

◆ From: 203.218.161.97",""
"◇ [閒聊] 辦法簽有夠快","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1154074093.A.67B.html","今天風大雨大
不過已經請好假要去辦法簽
所以還是乖乖出門

本來以為辦法簽是一件「很偉大」的事
想像有很多櫃臺
然後一個一個被叫號碼，問很多問題，被刁難～～
然後才可以領到珍貴的法簽
結果，其實不是這樣
法國在台協會其實小小的
辦理的窗口也只有一個
裡面都是台灣的工作人員
（本以為得講英文溝通，害我好緊張）
結果，裡面的小姐根本沒問我問題
隨便翻一翻我的證件（我的證件是依照法國在台協會網站所要求的項目整理好的）
不到一分鐘吧
就給我收據
叫我週一來領（因為明天他們放颱風假？）
咦？
不會吧，真的嗎？
辦好了？
我一副不可置信，出門前還問警衛
降就可以了？
他說是呀，有收據就表示沒問題了。
「喔」～～～
跟我的想像真是差太多了！！！！

不過，
在我之前的兩位就不是那麼順利
一個好像是大陸人，一個是正在國外唸書的台灣人
聽說資料要審查比較久，要請國外的法國協會查資料？？
所以，結論是：
如果只是觀光簽證，又是台灣人，沒什麼特殊狀況，東西又準備齊全
法簽～～真的是一下就辦好了。
法簽，真是太神奇了～

註：收據，不要掉了，不然可能就連護照都沒了
另外，他們沒辦法幫忙郵寄，所以一定要找人去領辦好的東西（憑收據）。











--

◆ From: 61.216.50.87",""
"◇ 造訪薰衣草的故鄉","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1154075974.A.27A.html","勾和德的賽農克修道院位於呂貝洪山區，建於11世紀的賽農克修道院(Senanque Abbey)
號稱是法國最美的修道院之一；簡單的廊柱石壁與圓拱門的建築，簡單俐落散發出莊嚴
聖潔的感覺；前方有一大片薰衣草花田，由修士們認真種植的薰衣草讓人覺得格外的清
香～

大家都在問，蕾蕾失蹤了一陣子終於出現拉～到底跑去哪了呢？

 其實我又去圓夢拉～

三人六腳爬爬走小隊，這次來到陽光花朵熱情的南法摟～

我們花了三天在巴黎文藝之旅，逛逛上次去因為人潮太多不得其門而入的奧塞美術館，
再去一次上次看不完的羅浮宮；羅浮宮太大，一天半天是絕對不夠的，如果認真的看光
一定要花三天吧！看看鼎鼎大名的紅磨坊表演（感謝阿信貼心的幫我照顧ㄅㄅ讓我去看
表演享受大餐，１００分的好老公！）去以前是文人激發靈感現在卻被觀光客充斥的花
神喝喝咖啡，逛逛香榭大道（這是一定要的，現在夏季大折扣中），接著往普羅旺斯去
。

  ?計畫這趟旅遊時我們便一直在擔心，聽說想要看到滿田的薰衣草花開不是件容易的事
，太早去白費工夫，只會看到一叢叢綠綠的薰衣草葉；太晚去，更慘！全部被收割拉～
連葉子也沒有，只能看看殘骸自己幻想一下！

實在不希望大老遠跑去，卻看不到朝思暮想的薰衣草花田。我祈禱著～

先來認識一下薰衣草吧！


薰衣草是一種馥郁的紫藍色的小花。又名「香水植物」。原產地中海地區，性喜乾燥，
花形如小麥穗狀，有著細長的莖幹，花上覆蓋著星形細毛，末梢上開著小小的紫藍色花
朵，窄長的葉片呈灰綠色，成株時高可達9０cm，通常在六月開花。每當花開風吹起時
，一整片的薰衣草田宛如深紫色的波浪層層疊疊地上下起伏著，甚是美麗。

 中古時期，薰衣草在西歐社會裡已被醫療單位廣泛地使用，在當時薰衣草的殺蟲抗菌效
果早被肯定；以前的人通常把薰衣草香包放在櫥櫃中，藉以驅蟲。羅馬人盛讚其抗菌力
，用薰衣草來泡澡和清潔傷口。

薰衣草屬脣形科芳香植物，因為她的氣味芬芳怡人，是藥草園中最受喜愛的一種，素有
「芳香藥草之后」的稱譽。由於她的香氣濃郁，令人感到安寧鎮靜、具有潔淨身心的功
效，古羅馬人經常使用薰衣草來沐浴薰香，希臘人則將薰衣草用來治療咳嗽。

以上文章來自
http://www.jylan.com.tw/lavender.htm



 要出發了，剛剛從那玩回來的朋友說：現在還沒開花喔～糟糕！

 既來之則安之；由巴黎出發開了快十小時的車，終於快到達位於亞維農的飯店了！停好
車拖著大包小包的行李準備去check in，在飯店的門口就看到了一叢叢的薰衣草，靠近
點，令人放鬆的花香撲鼻而來，在夜裡聞起來格外舒服；看到這叢花，心裏馬上妥當了
起來，看來我們來的時間剛剛好。 不管是加油站，速食店，不起眼的路上；只要留心
隨處可見盛開的薰衣草；深深的吸一口氣，滿鼻子的花香味，讓人身心舒暢～

 當然要看大片的花田要去特別的地方。

位於山谷裏的修道院，院前有大片的薰衣草花田，是由修士們種植的，綿延的花田，
整齊的排列著，七月花季一到盛開的薰衣草真是美不勝收；散步其中滿鼻子濃郁花香
。蜜蜂蝴蝶也穿梭花叢間搶著採收這夏季限定的芬芳，像夢一樣的場景在眼前真實上
演。

參觀修道院要另外收錢，我們沒有進去，在裏面的小店走走晃晃休息一下；紀念品店販
賣著薰衣草的相關產品以及跟普羅旺斯有關的書！

蕾蕾發現幾本普羅旺斯的食譜，內容是手寫的還畫上可愛的插圖，很有媽媽秘方感覺的
可愛食譜；手寫的食譜真的是很特別比印刷體看起來有感情多了～可惜看不懂法文，怕
買了看不懂被阿信笑”ㄍㄟ　敖”！所以乖乖的放回去，回到德國後後悔了，就算看不
懂也應該買一本，我可以為它去學法文！


優呼～

好在沒有白跑一趟，蕾蕾終於實現了站在大片薰衣草花田裏的夢想！真是太開心了～

我愛薰衣草

--
大家都愛小嬡岑～小波波來摟～

http://www.wretch.cc/blog/linaitsen


--

◆ From: 84.179.228.30","http://www.jylan.com.tw/lavender.htm|http://www.wretch.cc/blog/linaitsen"
"◇ [請益] 自助旅行的法簽","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1155770256.A.60F.html","我九月份要去巴黎
打算要住在朋友家
但是 我同學目前人在巴塞隆納玩
我連絡不上她
無法請她幫我把邀請函寄給我> <

可是簽證需要  旅館的訂位證明或是政府的邀請文件

想請教一下
我之前在版上  看到某位版友分享的文章
文章裡如何拿法國簽證寫的很清楚
並且  有推薦一個旅館的網站
是可以先訂房  然後等簽證過了  再把旅館退掉

可是我現在找不到那位版友的文章 Orz

想請問大家  有沒有什麼巴黎的旅館
是訂房的時候不需要付訂金的
這樣我可以辦完簽證之後  馬上把旅館退掉><

謝謝大家<(_ _)>

參閱 : 
http://blog.webs-tv.net/autumnbreeze/article/2662123

--

◆ From: 203.70.99.121","http://blog.webs-tv.net/autumnbreeze/article/2662123"
"◇ [問題] 法國國鐵 SNCF carte 12-25 青年卡","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1183315543.A.BFA.html","請問一下法國國鐵 Carte 12-25
是真的像一張悠遊卡大小的卡片嗎？
還是像一張車票一樣的卡
我有一個朋友剛去，他不是在車站辦的可是卻收到一封信
裡面有一個可以折三折的套膜，裡面放了一本說明書
一張透明貼紙，外面還有一張像車票的東西上面寫著 Carte 12 25

因為我馬上也要去法國了，覺得有點擔心
既然朋友問我了，我只好來請大家幫忙

1.傳說中的 Carte 12 25 都是像車票一樣嗎？
　是否就是拿這張票卡當作青年卡來用？還是要另外兌換成一個真正的小卡片？

2.那張貼紙是不是我自己先貼一張大頭在「卡的左下角」然後把貼紙蓋上去呢？

3.那個放說明書的套子剛好可以放票卡
　但是塑膠套膜可以折三折，卡可以折嗎？不折好像又很大一張（背面有磁條）

謝謝大家幫忙 @@""

--

◆ From: 123.193.92.239



作者: heureux (SATIE) 看板: EuropeTravel
標題: Re: [問題] 法國國鐵 SNCF carte 12-25 青年卡
時間: Wed May 16 18:40:55 2007


沒錯，那張看起來像車票、上面貼了照片的那張就是Carte 12-25


你說的另外一張小卡片，應該是累積里程的卡
辦了青年卡之後，過一陣子SNCF會寄給你，查票是你不需要出示的。
除了累積里程兌換商品外，這張卡沒什麼特別用處。


對


可以折，而且大家都會折，磁條一點用處也沒有。
所以請別擔心!!

--

◆ From: 82.229.190.161",""
"◇ [問題] 巴黎四日","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1248733727.A.A15.html","羅浮宮其實值得再進去看不只一次，香榭大道白天走或晚上走有不同感覺。

推薦去：



http://picasaweb.google.com/oxfordcampus/ParisMusEDOrsay




http://picasaweb.google.com/oxfordcampus/ParisPalaisGarnierParisOpRa


這個我覺得還好：



http://picasaweb.google.com/oxfordcampus/ParisCentrePompidou



其他參考用的相片




秋天 
http://picasaweb.google.com/oxfordcampus/ParisParis

冬天 
http://picasaweb.google.com/oxfordcampus/ParisParis2nd






http://picasaweb.google.com/oxfordcampus/ParisSeineAndAvenueDesChampsLysEs






http://picasaweb.google.com/oxfordcampus/ParisJardinDesTuileriesAndObLisque




http://picasaweb.google.com/oxfordcampus/ParisMusEDuLouvre




http://picasaweb.google.com/oxfordcampus/ParisNotreDame




http://picasaweb.google.com/oxfordcampus/ParisTourEiffel


--

◆ From: 87.194.172.40","https://picasaweb.google.com/oxfordcampus/ParisMusEDOrsay|https://picasaweb.google.com/oxfordcampus/ParisPalaisGarnierParisOpRa|https://picasaweb.google.com/oxfordcampus/ParisCentrePompidou|https://picasaweb.google.com/oxfordcampus/ParisParis|https://picasaweb.google.com/oxfordcampus/ParisParis2nd|https://picasaweb.google.com/oxfordcampus/ParisSeineAndAvenueDesChampsLysEs|https://picasaweb.google.com/oxfordcampus/ParisJardinDesTuileriesAndObLisque|https://picasaweb.google.com/oxfordcampus/ParisMusEDuLouvre|https://picasaweb.google.com/oxfordcampus/ParisNotreDame|https://picasaweb.google.com/oxfordcampus/ParisTourEiffel"
"◇ [心得] 法國小經驗","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1297086553.A.EA7.html","網誌版
http://www.wretch.cc/blog/chrisxmen770/27185555



前天剛從法國回來    有些小心得    希望可以幫助到要去的人

1. 法國人有好有壞   大致上都不錯   有主動幫我們拍合照
   大都也會對我們微笑打招呼  可惡的都是大陸人
   像LV旗艦店的櫃檯完全不處理我的問題   拉法葉退稅的也跩的要死

2. 完全搞不懂何時過馬路   後來發現都是以行人為主
   如果行人通過就算綠燈車子也會停   尤其法國小鎮的道路根本很少紅綠燈
   看到法國行人頭也不轉的直接過馬路    我想要是在台灣早就不知道被撞死多少次了

3. 巴士和地鐵車票都一樣    公車上車插入機器蓋章   地鐵就跟捷運一樣用法
   沒人在驗票    聽說抓到罰六十倍
   有看到一群拉丁面孔一起跳過地鐵票口然後大笑非常得意
   車票一張1.7歐   十張12歐   所以算一下會用到八張(含)以上就直接買一份十張的

4. 拉法葉如果要退現金和在機場退一樣    都是12%扣一成手續費10.8%
   除非你全部東西都是在拉法葉買  否則建議全部都去機場退就好
   因為都是退一樣的錢     還不用擔心在拉法葉退錢
   單子寄回去有問題被扣信用卡的錢

5. 拉法葉男裝部二樓超市有超多好東西    建議有時間去逛逛 但是不能退稅

6. 如果在女裝百貨一樓有買到喜歡的食品   例如巧克力等等
   也可以退稅    但只有退3%

7. 拉法葉的九折券超棒   只要專櫃前面沒有擺紅點的標示都可以打九折
   不要問我在哪裡拿九折券    我是在飯店的櫃檯拿的   一張就可以重複使用
   小b(女生在女棟  男生在南棟)有九折    光這裡就省了27歐元
   歐舒丹(女棟一樓    退稅附近法芙娜對面還有個小專櫃)有九折   也省了二十幾歐
   LC(女生在女棟一樓CUGGI隔壁   男生在女棟四樓  )沒有
   LV我沒在那買   不過我想應該不會有   否則應該會暴動吧^^

8. 總店和聖傑曼德佩教堂對面的LV都有買的經驗    拉法葉我則是沒有買
   經過精密計算   總店是退現金12%   另一間LV則是退10.8%
   和拉法葉相同收一成手續費
   所以LV要是可以在香榭大道上的總店買到最賺   聽說大多數時間都很多人

   我去買的那天竟然還可以我自己選店員服務 問店員是因為下雨才這麼少人嗎??
   帥氣黑人店員說我很幸運   因為他的經驗是每天都非常多人   而且非常的擠!!!
   LV到機場退稅每一張退稅單都要再扣3歐元手續費     所以盡量一次買齊最划算
   2011.1.30回到台灣 依然是一本護照可以買一個包和一個皮夾

   沒有在拉法葉買LV    所以不知道他退稅的方式
   不過我認為拉法葉應該會和我在教堂買的計算方式一樣

9. LV到機場海關會蓋退稅章的浮水印    拉法葉買的退稅單都是刷條碼而已
   要是沒有海關章不要擔心    不過相同的問題
   拉法葉的LV就不知道是蓋章還是刷條碼
   網友說拉法葉的LV也是刷條碼   只要是拉法葉的退稅單一律刷條碼

10.不建議在機場自己使用機器退稅    因為我當時其中一台壞掉
   而且另外一台是要辦出境才有    要是蓋了一台才發現另一台掛掉
   那我看這不是哭死就能夠解決的^^


  以上可能很多資訊對於版上的神人來說都是小CASE
  但是如果像我這種第一次去法國的人   這些可都是非常重大的資訊
  像是我第一次到拉法葉買歐舒丹沒有拿九折券就損失快25歐元
  而LV也有一個沒有在總店一起買   少退了二十幾歐   加一加也損失兩千台幣左右


--


   美食   電影   旅遊    教育
   
http://www.wretch.cc/blog/chrisxmen770


--

◆ From: 219.71.13.203","http://www.wretch.cc/blog/chrisxmen770/27185555|http://www.wretch.cc/blog/chrisxmen770"
"◇ [法國] 聖米歇爾山／聖馬羅／諾曼第地方行程分享","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1298548781.A.CF5.html","有興趣的版友參考看看吧！





行程：從巴黎搭TGV經雷恩前往聖馬羅。聖馬羅舊城區觀光。
      聖馬羅：
http://fr.wikipedia.org/wiki/Saint-Malo


夜宿聖馬羅。




行程：從聖馬羅搭公車前往聖米歇爾山。聖米歇爾山觀光。下午搭鐵路前往
      巴游（Bayeux）。

夜宿巴游。



假設你想
聖米歇爾山


Paris－Rennes－Pontorson（往Caen方向），在Pontorson車站前面改搭Line 6公車
    2～3小時 1小時                                             15分鐘
     TGV      TER



07h40      07h53               ○  一～五
10h00      10h13               ●  一～六  ☆週日與國定假日
11h25      11h38               ●☆
13h50      14h03               ☆
15h30      15h43               ●
16h35      16h48               ●☆
17h15      17h28               △  僅週六
18h00      18h13               ●☆
19h10      19h23               ▲  僅週五
19h35      19h48               ●☆
21h30      21h43               ▲




08h45      09h03               ●
09h20      09h38               ○
10h40      10h58               ●☆
11h45      12h03               ☆
13h10      13h28               ☆
14h35      14h53               ●
15h45      16h03               ●☆
17h05      17h23               ●☆
18h25      18h43               ●
18h50      19h08               □ 週五＋週六 ☆
20h50      21h08               ▲ 僅週五


◎漲潮和退潮時的公車停靠位置不一樣，要小心。退潮時
  停在大門口，漲潮時則要往前走到一處小圓環。

◎不想搭公車的話，可以騎馬、租腳踏車（推薦）、步行
  步行距離約12公里，我花了兩個小時，最後坐公車回來

◎推薦第一次前往的時候，不要直接搭公車到大門口；在
  上一站Beauvoir（Caserne）下車，用步行抵達體會一下
  朝聖者的心情－－步行時間約10分鐘。



尤其從雷恩到Pontorson的車很少（因為Pontorson是個小到不行的鎮）
我記得現在非旺季（4－10月）的Pontorson一天只有兩班車會到站
上午09h00多和下午17h00多

所以…這表示你大概08h00左右就要從巴黎到雷恩
            然後搭17h00的那一班離開Pontorson

-----

順便一提，那是個容易下雨和烏雲密佈的布列塔尼／諾曼第交界處，要帶
傘以備不時之需－－我的經驗是不管怎樣12h00－16h00容易出太陽有藍天
，拍照比較好看。當然夏天去更棒。





                    ●Mont. St. Michel
                    │                           ┌● Caen
                    │             ┌──────┘
                    │           ┌┘
                    │         ┌┘
    ●St. Malo───●Pontorson┘
    │            ┌┘
    │          ┌┘
    │        ┌┘
    └┐    ┌┘
      ●Rennes───────────────∫───────────●Paris



聖米歇爾山：
http://fr.wikipedia.org/wiki/Le_Mont-Saint-Michel


還有啊，聖米歇爾山日本人超～級～多～的。大概是因為很像宮崎駿的天空
之城吧。




行程：1.可跟當地旅行團，整天旅行團80－85歐，半天旅行團45歐。
      2.租車。
      3.租自行車（15歐／8小時，從巴游騎到奧馬哈海灘約17公里，1小時。）

夜宿巴遊。




行程：巴游鎮內觀光。下午搭火車前往多維爾，純粹是因為看了克勞德勒路許的
      Un Homme et Une Femme，台灣譯作「男歡女愛」，前往朝聖的。
      經典電影配樂包準你一定聽過：
      
http://www.youtube.com/watch?v=kr0J5LQ6LtY&feature=related



夜宿哈佛爾Le Havre。（搭公車20號前往。）




行程：從哈佛爾搭24號公車前往艾特爾塔。
      艾特爾塔：
http://fr.wikipedia.org/wiki/%C3%89tretat


夜宿盧昂Rouen。從哈佛爾可搭TGV抵達。




行程：市內觀光。去看聖女貞德被燒死的地方(!)

晚上返回巴黎。



行程寫得很簡略（只標出我想看的重點景點……），有興趣的話可以在根據
該城市去google一下遊記。

走的是輕鬆悠閒還可以偶爾半途迷路的步調，僅供參考囉。

--

◆ From: 193.52.200.66","https://fr.wikipedia.org/wiki/Saint-Malo|https://fr.wikipedia.org/wiki/Le_Mont-Saint-Michel|https://www.youtube.com/watch?v=kr0J5LQ6LtY&feature=related|https://fr.wikipedia.org/wiki/%C3%89tretat"
