"title","date","link","nrec","source","content","urls"
"[颱風] 丹娜絲颱風 海上颱風警報 第19報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751870102.A.895.html","27.0","","26.7 121.7 臺北北方190
985 25 33 100/-
10 北轉西
8 14 28.5 121.9
中心臺北北方 北轉西
北部海面
持續減弱且暴風圈有縮小
1730解除
待更
--",""
"[颱風] 丹娜絲颱風 解除颱風警報 第20報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751881202.A.0D6.html","100.0","","【入板懶人包】
#1PjhNDhC (TY_Research)
【停班停課】
https://www.dgpa.gov.tw/
【航班異動】松　山：
https://reurl.cc/32W29
桃　園：
https://reurl.cc/aWg3l
清泉崗：
https://reurl.cc/9Kq2O
小　港：
https://reurl.cc/lx2mQ
【追蹤班機】
https://reurl.cc/m3R5Y1
【未來天氣】請移駕telnet://ptt2.cc的weathertw板，
或於置底天氣詢問文推文詢問。
氣象署是你的豪捧油，如果你信任他的話。
https://www.cwa.gov.tw/V8/C/
想要這些資訊嗎？想要的話我已經全部給你。
有問題的話請去置底串討論，謝謝配合 (′．ω．`)
【最新警報單】
https://www.cwa.gov.tw/Data/typhoon/I10.png
【當前路徑圖】
【風切圖】
http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmssht.GIF
【駛流場】
http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmsdlm1.GIF
【海焓圖】
颱風警報單
發    布    時    間：民國114年7月7日17時30分。
警    報    種    類：解除颱風警報。
颱 風 強 度 及 編 號：輕度颱風，編號第4號
（國際命名：Danas，
中文譯名：丹娜絲）
警    報    報    數：第20報。
中    心    氣    壓：
百帕。
目    前    時    間：7日17時。
中    心    位    置：北緯
度，東經
度，
即在馬祖的東北方
約220公里之處。
暴    風    半    徑：七級風暴風半徑
公里，
十級風暴風半徑  -公里。
預 測 速 度 及 方 向：以每小時
公里速度，
向北北西轉西南西進行。
近 中 心 最 大 風 速：每秒
公尺
（約每小時 72公里），
相當於 8級風。
瞬 間 之 最 大 陣 風：每秒
公尺
（約每小時101公里），
相當於10級風。
預    測    時    間：8日17時。
預    測    位    置：北緯28.3度，東經121.0度，
即在馬祖的北北東方
約260公里之處。
颱    風    動    態：根據最新資料顯示，第２１號颱
風
，暴風圈
亦縮小，目前中心在馬祖東北方
，向北北西轉西南西移動，
大    雨    特    報：颱風外圍環流影響，易有短延時
強降雨，
已有豪雨發
生，今（７）日
有局部大雨
發生的機率；請注意雷擊及強陣
風，山區嚴防坍方、落石、土石
流，低窪地區請慎防積淹水。
注　　意　　事　　項：＊今（１）日臺灣北部、東半部
及馬祖附近海面風浪仍大並有
長浪發生，有２至３米左右浪
高，海邊活動請注意安全。
＊颱風外圍環流影響，今（１）
日臺中以北、東半部沿海空曠
地區及馬祖仍有８至９級強陣
風，請注意。
＊２９日０時至１日１４時
出現較大雨量區域如下：
出現較大陣風區域如下：
慣例結尾待補 待修正
~6/6 14報已更完
會按順序改完今天的
--","/bbs/TY_Research/M.1505146317.A.ACC.html|https://www.dgpa.gov.tw/|https://reurl.cc/32W29|https://reurl.cc/aWg3l|https://reurl.cc/9Kq2O|https://reurl.cc/lx2mQ|https://reurl.cc/m3R5Y1|https://www.cwa.gov.tw/V8/C/|https://www.cwa.gov.tw/Data/typhoon/I10.png|http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmssht.GIF|http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmsdlm1.GIF"
"[新聞] 彰化至台中近海驚見超強對流胞特徵 鄭明","7/08","https://www.ptt.cc/bbs/TY_Research/M.1751944599.A.F97.html","100.0","","彰化至台中近海驚見超強對流胞特徵 鄭明典：恐狂風暴雨+冰雹
(二)新聞內容
2025-07-08 10:35 聯合報／ 記者
董俞佳／台北即時報導
彰化縣正在大豪雨，前中央氣象局長鄭明典今天在臉書PO出台灣地區的衛星雲圖，他表示
，出現超強對流胞特徵。彰化至台中近海的對流胞發展旺盛，雲頂出現均勻的波紋，這是
強烈對流雲頂的特徵，局部地區可能有狂風暴雨和冰雹。
中央氣象署預報員張承傳今天表示，低壓帶和西南風影響之下，台中、彰化有比較強的降
雨出現。氣象署發布豪雨特報，對流雲系發展旺盛，易有短延時強降雨，彰化縣有局部豪
雨或大豪雨，嘉義縣及高雄市山區有局部大雨或豪雨，中南部地區有局部大雨發生的機率
；彰化縣大豪雨，嘉義縣山區、高雄市山區豪雨，台中市、南投縣、雲林縣、嘉義市、嘉
義縣、台南市、高雄市、屏東縣、恆春半島大雨。
氣象粉專「觀氣象看天氣」也表示，彰化暴雨，目前部份地區時雨量已破百，還在快速累
積，要小心淹水災情。
(三)新聞連結
https://udn.com/news/story/7266/8857521
(四)其他心得或備註
當對流胞的上升氣流動能強大，可能足以衝到到平流層，並在層頂處造成局部擾動。
因為平流層中溫度隨高度升高或不變，擾動無法自由垂直擴散，反而以重力波形式向水平
方向傳播。
這些重力波在雲頂形成整齊的波峰（氣塊上升、冷卻並凝結）與波谷（氣塊下沉、暖化並
蒸發）交替分佈的模式，出現均勻的波紋。以上是在網路上查到的......
--","https://udn.com/news/story/7266/8857521"
"[新聞] 丹娜絲路徑迂迴曲折 傳統與AI孰優孰劣？","7/08","https://www.ptt.cc/bbs/TY_Research/M.1751947781.A.6D3.html","26.0","","丹娜絲路徑迂迴曲折 傳統與AI孰優孰劣？
(二)新聞內容
熱帶氣旋丹娜絲採取罕見路徑，其胚胎在菲律賓以東海域形成後緩慢向西移動，風暴其後
於南海東北部發展，並加速轉向東北移動，最終直接登陸台灣西部。迂迴曲折的路徑背後
，是甚麼天氣系統「作怪」？就此複雜個案，不同電腦模式又有何表現？
丹娜絲路徑較難預測，主因是近期熱帶對流層上部槽活躍，並不斷有高空冷渦分離發展。
這些高空冷渦的位置稍有出入，已足以影響風暴對流發展。由於風暴胚胎階段中心不穩，
對流發展的細微差異，足以影響系統整合，並對後續路徑造成「骨牌效應」。
另一方面，近期副熱帶高壓脊主體偏北，與丹娜絲之間不時有高空冷渦相隔，導致未能取
得引領風暴的主導權。隨著副高主體進一步往東北調整，更接近丹娜絲，位於風暴東南側
的赤道反氣旋便取得優勢，並引導丹娜絲往東北移動。
在本次個案中，無論是傳統還是人工智能電腦模式，在丹娜絲成旋前均未能提供穩定、準
確的預報。以近年聲名大噪的中國盤古人工智能模式為例，雖然一度預測丹娜絲沿台灣西
部北上，但亦「彈出彈入」，不時顯示風暴登陸廣東沿岸。
而觀乎丹娜絲成旋前四、五日的預報，則可發現不少人工智能模式預測風暴胚胎移動速度
較快，因此在副高主體東退前，風暴已經「直衝」廣東沿岸。相比之下，
https://i.meee.com.tw/jZiPC4z.jpg
電腦模式準確程度，可透過事後統計的數據驗證。但正如評估學生能力一樣，設卷設計，
是否「一試定生死」，甚至何時開始「計分」等因素，均會影響學生成績。若抽取單一預
報便斷言某一電腦模式較準確，這份「成績表」其實未必全面反映學生能力。
至於涉及高空冷渦的大氣形勢，電腦模式「炒車」其實有不少先例。事實上，以前電腦模
式甚至會「鬼遮眼」無視高空冷渦，導致預測與實況差天共地。現今電腦模式較以往成熟
，對高空冷渦有所拿捏，但亦不是「百發百中」。若在風暴初生階段遇上這種大氣形勢，
分析電腦模式時應更為謹慎，不應將預報結果「照單全收」。
(三)新聞連結
https://pse.is/7urmv4
(四)其他心得或備註
看的出來此次模式掌握程度其實都沒有很好 幾乎每報都有不同劇本
等到木恩、冷渦等複雜因素都影響甚微後才有較高準確度的預測
要再繼續觀察傳統物理模型與人工智慧模型的成長及差異了
--","https://i.meee.com.tw/jZiPC4z.jpg|https://pse.is/7urmv4"
"Re: 大武氣象站雨量記錄 7/10再更新","7/08","https://www.ptt.cc/bbs/TY_Research/M.1751989822.A.51E.html","21.0","","下面整理大武氣象站成立至今(1939~)的日雨量排行記錄
1.  808.5mm  2009.8.8   (莫拉克颱風花蓮登陸 桃園出海)
2.  564.0mm  2005.7.19  (海棠颱風西南尾)
3.  475.4mm  1991.9.23  (耐特颱風恆春半島登陸)
4.  450.2mm  1968.9.29  (艾琳颱風通過東沙島和海峽南部間)
5.  441.6mm  1957.6.26  (佛尼琴颱風北上後之偏南氣流)
7.  367.2mm  1962.7.23  (凱蒂颱風過後之外圍環流)
8.  363.3mm  1956.4.23  (賽洛馬颱風通過恆春近海向東北)
9.  346.5mm  2005.7.18  (海棠颱風西南尾)
10. 346.2mm  1973.10.9  (娜拉颱風通過海峽南部)
11. 346.1mm  1958.9.1   (TS083號熱帶風暴(無名)過後之偏南氣流)
12. 342.5mm  1945.10.1  (琴恩颱風  可能是大武附近登陸)
13. 332.9mm  1956.9.22  (吉達颱風登陸台東穿越南台灣)
14. 327.0mm  1997.6.5   (梅雨鋒面)
16. 307.9mm  1962.7.22  (凱蒂颱風沿東岸緩慢北上)
17. 305.3mm  1974.9.27  (范迪颱風東部近海緩慢北上)
18. 300.7mm  2005.9.22  (丹瑞颱風通過巴士海峽南部)
總計大武氣象站成立至今將近七十年間  有多達77日的日雨量在200mm以上
18日的日雨量在300mm以上
也是平地氣象站中豪雨頻率大於每年一日的三個氣象站之一(另兩個為成功和蘇澳)
而這裡面的原因也有不少是颱風過後的""颱風尾""所造成...
--
已更正",""
"[情報] 07/09 豪雨特報","7/09","https://www.ptt.cc/bbs/TY_Research/M.1752026882.A.267.html","61.0","","低壓帶及西南風影響，易有短延時強降雨，今(9)
日新竹縣市以南及連江縣有局部大雨或豪雨，南投
及桃園以北地區有局部大雨發生的機率；請注意雷
擊及強陣風，山區嚴防坍方、落石、土石流及溪水
暴漲，低窪地區請慎防積淹水。
http://i.imgur.com/BC7DrZk.jpg
http://i.imgur.com/gDEi6Pi.jpg
受颱風南下影響
全台從昨晚又開始大雨
現在幾乎西部全面大暴雨
尤其中南部山區及桃竹全區要特別注意大水
-----
Sent from JPTT on my Samsung SM-S9180.
--
真的是厘語所說的 掃到颱風尾QQ
整個環境都低壓 水氣有夠多
全台應該都接近滿庫 其實看年初水量就知道今年不太缺水了 雨水相當厚
山區雨量累積超級快 而且短時間不會停 要注意了...
西南風被拉上來了 我不認為預測在搞笑...
中南部山區真的要注意 現在風向已經轉西南風
颱風勾來強盛的西南風 被中央山脈攔截大量水氣
我看到也蠻傻眼的XDD
還有隨時喊水庫沒水的我也滿頭問號
台北下20不到 各地山區一堆都下破200了...","http://i.imgur.com/BC7DrZk.jpg|http://i.imgur.com/gDEi6Pi.jpg"
"[討論] 丹娜絲的震撼 (代washwall發文)","7/09","https://www.ptt.cc/bbs/TY_Research/M.1752040093.A.1C8.html","32.0","","丹娜絲 台南市北門區  追風回顧
原先認為今年可能沒有颱風的我，接受到各家模式開始將颱風路徑報得接近台灣而感到興
奮。丹娜絲從原先多數人（不包含我）瞧不起的颱風，成為了我至今遇過最驚人的颱風，
我永遠不會忘記此颱風夜的驚人。
7／4傍晚我已抵達嘉義市，當時颱風路徑誤差仍然覆蓋金門到恆春，我和朋友在嘉義市吃
完晚餐，他表示許多大氣論壇仍然看不起這颱風。
隔天我到高雄國際機場，希望可以參考前往澎湖的飛機，但飛機已全客滿，當時的我有點
失望，但現在我非常高興我沒有去澎湖，因為澎湖最後閃過了眼牆。
隔天（7／6）我首先雇用駕駛將我載到雲林台西鄉，此時颱風預估路徑仍為西岸北上，隨
後我又來到嘉義東石，原本已打算入住某民宿，但因為民宿風向背風而打退堂鼓，又請計
程車將我載到布袋。
但隨著颱風不斷東移，路徑不斷東修，我本來請我住在嘉義市的朋友來到布袋和我一起體
驗風力，但他聲稱擔心颱風在布袋以南登陸，屈時布袋將在颱風的可航半圓內，我自己也
受到警覺而又雇用駕駛將我往南載到台南市北門區。
我傍晚到了一篇靠海區域的民宿群，以雷達來看，此颱風明顯增強許多，已經不是原先認
為的鬆散颱風。我就在微風細雨下被帶領到一棟在民宿群深層的三層樓公寓。那三層樓的
公寓只有我一人。
過了晚上八點，風力開始明顯增強，我邊觀看風雨，邊和朋友進行電話討論颱風。隨
後風雨愈來愈大，民宿也短暫跳電，隨後有民宿人員駕駛車子，將汽車前照燈遞給我。
停電前的風雨體感約在13級陣風左右。
隨後真正停電後沒多久，和原先屬完全不同等級的風雨抵達民宿。
我的房間陽台（2樓）陽台欄杆有數個飛起來，又有盆栽被風吹到直接砸在陽台的另一端
。隨後是水管遭到吹斷，懸掛在陽台上；對面公寓的鐵皮掀開一半，十分驚險。陽台的椅
子已全部報銷，被吹壞並倒在陽台某個角落。我和朋友通電話，表示此風力已經和我之前
經歷過最大的颱風---海葵在東河鄉，不相上下。由於停電，我只能拿前照燈從二樓陽台，
和一樓騎樓向外照射拍攝風雨，無法真正拍出颱風的震撼之風力。
此時風力稍微轉小，雨勢趨緩。我和家人報平安，原本以為最大風雨已過，但事實證明此
推論完全錯誤。
大約晚上11：30左右，颱風登陸布袋鎮前的那一刻，風向完全反轉。風雨再度增強，直到
比前半段還要更強一些的風力出現。
我到了一樓往外用前照燈照射，風力持續性極強，但也不時有陣風，將鐵皮、盆栽砸入一
樓門口騎樓。我本人躲在一樓室內，不時開門到騎樓最內測以看風雨，但不時風力大、有
東西亂飛，導致我反射性的躲回室內。
此風力讓我想到我看過的一些驚人的影片，如颱風海燕和颶風多利安，兩個頂級熱帶氣旋
，都有風力飛噴沒有喘息的感受。
我回到二樓陽台，陽台門幾乎關不起來，用前照燈照射的風力大到猶如龍捲風四射，有時
伴隨我的尖叫聲。雨勢不大，但風勢為我前所未見的驚人。風力在另一頭關閉的窗戶區，
猶如海嘯撲向窗戶。樓上三樓貌似此時淪陷，我自此不敢前往三樓，因為該樓層發出的聲
音猶如整片牆被吹壞，風力掃入。
最後一次到一樓騎樓前，發覺騎樓地板已經滿目瘡痍，地面上都是障礙物，我驚恐的鎖了
一樓的門和二樓陽台的門（但還是知道門可能爆開）。
23：40-0：10的風力感覺隨時在拆除我在的民宿公寓，那風力大到猶如在海平面上體驗颶
風，只是去掉海浪。
此時我在二樓的民宿房間已經開始接受一旁廁所大量露出來的水而開始淹水，外頭的風雨
張狂之程度讓我在自己客房都不太放心，因此我把自己在0：20左右，關在某相當內部的
房間祈求颱風趕快結束。風力約0：30正式趨緩，但仍不夠安全，我先和朋友表達這是我
經歷過最驚人的颱風，也從氣象署資料查到北門區3個測站裡，就有兩個測站測到16級陣風，也分別測到13 、14級
的平均風。 原來這就是韋恩登陸西部，彰化雲林沿海的感受。
一點過後風停了，我到三樓視察，發覺某間房已有4、5片天花板掉落，此時三層樓和樓梯
皆淹水，本人手機電力也降到非常低，只不斷期許天亮，感受非常孤單。
兩點多，剛好在我頭燈沒電時，民宿人員過來視察，也順便把我接到民宿餐廳，讓我在那
裡睡覺。
隔天早上，我看到外頭電線桿倒一整排，房屋附近的通道也盡是鐵皮，倒樹情況和海葵在
東河相當，但建築物和路牌的損壞普遍遠慘於海葵。路上的路牌、路燈也幾乎無一倖免。
我心裏感受到相當難過也相當矛盾，覺得自己這次追風有些許不負責任。隨後我非常感激
的是，中午前就有車，不斷繞路，把我輾轉的載回嘉義市。
代washwall版友發文
--",""
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第12報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751794742.A.928.html","100.0","","【入板懶人包】
#1PjhNDhC (TY_Research)
【停班停課】
https://www.dgpa.gov.tw/
【航班異動】松　山：
https://reurl.cc/32W29
桃　園：
https://reurl.cc/aWg3l
清泉崗：
https://reurl.cc/9Kq2O
小　港：
https://reurl.cc/lx2mQ
【追蹤班機】
https://reurl.cc/m3R5Y1
【未來天氣】請移駕telnet://ptt2.cc的weathertw板，
或於置底天氣詢問文推文詢問。
氣象署是你的豪捧油，如果你信任他的話。
https://www.cwa.gov.tw/V8/C/
想要這些資訊嗎？想要的話我已經全部給你。
有問題的話請去置底串討論，謝謝配合 (′．ω．`)
【最新警報單】
https://www.cwa.gov.tw/Data/typhoon/I10.png
【當前路徑圖】
https://i.imgur.com/QmsfJfF.jpg
【風切圖】
http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmssht.GIF
【駛流場】
http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmsdlm1.GIF
【海焓圖】
https://i.meee.com.tw/zwmTUFI.gif
颱風警報單
發    布    時    間：民國114年7月6日17時30分。
警    報    種    類：海上陸上颱風警報。
颱 風 強 度 及 編 號：中度颱風，編號第4號
（國際命名：Danas，
中文譯名：丹娜絲）
警    報    報    數：第12報。
中    心    氣    壓：
百帕。
目    前    時    間：6日17時。
中    心    位    置：北緯
度，東經
度，
即在澎湖的南南西方
約120公里之處。
暴    風    半    徑：七級風暴風半徑
公里，
十級風暴風半徑 50公里。
預 測 速 度 及 方 向：以每小時
公里速度，
向北北東轉東北進行。
近 中 心 最 大 風 速：每秒
公尺
（約每小時126公里），
相當於12級風。
瞬 間 之 最 大 陣 風：每秒
公尺
（約每小時162公里），
相當於14級風。
預    測    時    間：7日17時。
預    測    位    置：北緯26.8度，東經122.6度，
即在臺北的北北東方
約220公里之處。
颱    風    動    態：根據最新資料顯示，第４號颱風
中心目前在澎湖南南西方海面，
向北北東轉東北移動，
，
，
警 戒 區 域 及 事 項：
豪    雨    特    報：颱風及其外圍環流影響，易有短
延時強降雨，今（６）日至明（
７日）上午
有局部大豪
豪雨或超大豪雨；
有局部豪雨
或大豪雨，
有局部大雨或豪雨發
生，
有局部大雨發生的機率；請注意
雷擊及強陣風，山區嚴防坍方、
落石、土石流及山洪暴發，低窪
地區請慎防積淹水。
強    風    特    報：颱風及其外圍環流，
，
，基隆市
臺北市、新北市、桃園市、新竹
市、新竹縣、苗栗縣、臺中市、
南投縣、嘉義市、屏東縣、宜蘭
縣、花蓮縣、臺東縣（含蘭嶼、
綠島）、金門縣、連江縣局部地
區有平均風６級以上或陣風８級
以上發生的機率（黃色燈號），
，請嚴加防範。
注　　意　　事　　項：＊今（６）日至明（７）日臺灣
附近各沿海風浪增大至３至４
米並有長浪，
，請避免前往海邊活動。
＊室外懸掛物、招牌、圍籬及鷹
架等應加強固牢，陽台之盆景
等應妥善放置。
＊高溫資訊：颱風外圍環流沉降
影響，臺東縣有焚風發生的機
率，明（７）日中午前後臺東
縣為黃色燈號，請注意。
＊７月５日０時至６日１７時
出現較大雨量區域如下：
出現較大陣風區域如下：
下次警報預定發布時間為  7月6日20時30分。
--
02:00 19.9 N 117.6 E　     形成
08:30 20.1 N 117.4 E　+0.2 N -0.2 E ↖
海警發布
11:30 20.2 N 117.4 E　+0.1 N  0.0 E ↑
14:30 20.4 N 117.5 E　+0.2 N +0.1 E ↗
17:30 20.6 N 117.7 E　+0.2 N +0.2 E ↗
20:30 20.8 N 117.9 E　+0.2 N +0.2 E ↗
21:15 20.8 N 117.9 E　 0.0 N  0.0 E
22:15 20.8 N 117.9 E　 0.0 N  0.0 E
23:30 20.9 N 117.9 E　+0.1 N  0.0 E ↑
00:15 20.9 N 117.9 E　 0.0 N  0.0 E
01:15 21.0 N 117.9 E　+0.1 N  0.0 E ↑
02:30 21.1 N 117.9 E　+0.1 N  0.0 E ↑
03:15 21.1 N 118.0 E　 0.0 N +0.1 E →
04:15 21.2 N 118.0 E　+0.1 N  0.0 E ↑
05:30 21.3 N 118.0 E  +0.1 N  0.0 E ↑
06:15 21.3 N 118.1 E   0.0 N +0.1 E →
07:15 21.4 N 118.1 E  +0.1 N  0.0 E ↑
08:30 21.5 N 118.1 E  +0.1 N  0.0 E ↑
09:15 21.5 N 118.2 E   0.0 N +0.1 E →
10:15 21.7 N 118.3 E  +0.2 N +0.1 E ↗
11:30 21.9 N 118.4 E  +0.2 N +0.1 E ↗
12:15 21.9 N 118.5 E   0.0 N +0.1 E →
13:15 21.9 N 118.7 E   0.0 N +0.2 E →
14:30 22.1 N 118.8 E  +0.2 N +0.1 E ↗
15:15 22.1 N 118.9 E   0.0 N +0.1 E →
16:15 22.2 N 119.1 E  +0.1 N +0.2 E ↗
--","/bbs/TY_Research/M.1505146317.A.ACC.html|https://www.dgpa.gov.tw/|https://reurl.cc/32W29|https://reurl.cc/aWg3l|https://reurl.cc/9Kq2O|https://reurl.cc/lx2mQ|https://reurl.cc/m3R5Y1|https://www.cwa.gov.tw/V8/C/|https://www.cwa.gov.tw/Data/typhoon/I10.png|https://i.imgur.com/QmsfJfF.jpg|http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmssht.GIF|http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmsdlm1.GIF|https://i.meee.com.tw/zwmTUFI.gif"
"[颱風] 颱風強風告警（澎湖縣）","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751798098.A.973.html","21.0","","颱風強風告警 (編號：20250706182338_000)
告警內容
114 年 7 月 6 日 18 時 22 分 氣象署發布颱風強風告警，估計持續至 22 時 15 分；颱風接近，將出現12級平均風或14級陣風以上風力；請立即進入堅固建築物，遠離高架道路、橋梁或天橋、鷹架、窗戶、樹木、汽車或其他可被強風吹起的物品，行車應減速慢行、步行應降低身形注意安全，如位於山區與空曠區域應儘速掩蔽。
PWS 訊息
[颱風強風告警]颱風中心即將通過附近，您所在地即將出現平均12級風或陣風14級以上風力，請儘速至室內躲避，氣象署There will be winds of destructive force caused by typhoon in this area. Take shelter ASAP. CWA 02_2349_1234
示警區域
澎湖縣  馬公市、湖西鄉、白沙鄉、西嶼鄉、望安鄉、七美鄉
--",""
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第12-1報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751798996.A.A09.html","100.0","","【入板懶人包】
#1PjhNDhC (TY_Research)
【停班停課】
https://www.dgpa.gov.tw/
【航班異動】松　山：
https://reurl.cc/32W29
桃　園：
https://reurl.cc/aWg3l
清泉崗：
https://reurl.cc/9Kq2O
小　港：
https://reurl.cc/lx2mQ
【追蹤班機】
https://reurl.cc/m3R5Y1
【未來天氣】請移駕telnet://ptt2.cc的weathertw板，
或於置底天氣詢問文推文詢問。
氣象署是你的豪捧油，如果你信任他的話。
https://www.cwa.gov.tw/V8/C/
想要這些資訊嗎？想要的話我已經全部給你。
有問題的話請去置底串討論，謝謝配合 (′．ω．`)
【最新警報單】
https://www.cwa.gov.tw/Data/typhoon/I10.png
【當前路徑圖】
https://i.imgur.com/oA6Nu7k.jpg
【風切圖】
http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmssht.GIF
【駛流場】
http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmsdlm1.GIF
【海焓圖】
https://i.meee.com.tw/09O99ZV.gif
颱風警報單
發    布    時    間：民國114年7月6日18時15分。
警    報    種    類：海上陸上颱風警報。
颱 風 強 度 及 編 號：中度颱風，編號第4號
（國際命名：Danas，
中文譯名：丹娜絲）
警    報    報    數：第12-1報。
中    心    氣    壓：
百帕。
目    前    時    間：6日18時。
中    心    位    置：北緯
度，東經
度，
即在澎湖的南方
約110公里之處。
暴    風    半    徑：七級風暴風半徑
公里，
十級風暴風半徑 50公里。
預 測 速 度 及 方 向：以每小時
公里速度，
向北北東轉東北進行。
近 中 心 最 大 風 速：每秒
公尺
（約每小時126公里），
相當於12級風。
瞬 間 之 最 大 陣 風：每秒
公尺
（約每小時162公里），
相當於14級風。
預    測    時    間：7日17時。
預    測    位    置：北緯26.8度，東經122.6度，
即在臺北的北北東方
約220公里之處。
颱    風    動    態：根據最新資料顯示，第４號颱風
中心目前在澎湖南方海面，向北
北東轉東北移動，
，
，
警 戒 區 域 及 事 項：
豪    雨    特    報：颱風及其外圍環流影響，易有短
延時強降雨，今（６）日至明（
７日）上午
有局部大豪
豪雨或超大豪雨；
有局部豪雨
或大豪雨，
有局部大雨或豪雨發
生，
有局部大雨發生的機率；請注意
雷擊及強陣風，山區嚴防坍方、
落石、土石流及山洪暴發，低窪
地區請慎防積淹水。
強    風    特    報：颱風及其外圍環流，
，
，基隆市
臺北市、新北市、桃園市、新竹
市、新竹縣、苗栗縣、臺中市、
南投縣、嘉義市、屏東縣、宜蘭
縣、花蓮縣、臺東縣（含蘭嶼、
綠島）、金門縣、連江縣局部地
區有平均風６級以上或陣風８級
以上發生的機率（黃色燈號），
，請嚴加防範。
注　　意　　事　　項：＊今（６）日至明（７）日臺灣
附近各沿海風浪增大至３至４
米並有長浪，
，請避免前往海邊活動。
＊室外懸掛物、招牌、圍籬及鷹
架等應加強固牢，陽台之盆景
等應妥善放置。
＊高溫資訊：颱風外圍環流沉降
影響，臺東縣有焚風發生的機
率，明（７）日中午前後臺東
縣為黃色燈號，請注意。
＊７月５日０時至６日１８時
出現較大雨量區域如下：
出現較大陣風區域如下：
下次警報預定發布時間為  7月6日20時30分。
--
02:00 19.9 N 117.6 E　     形成
08:30 20.1 N 117.4 E　+0.2 N -0.2 E ↖
海警發布
11:30 20.2 N 117.4 E　+0.1 N  0.0 E ↑
14:30 20.4 N 117.5 E　+0.2 N +0.1 E ↗
17:30 20.6 N 117.7 E　+0.2 N +0.2 E ↗
20:30 20.8 N 117.9 E　+0.2 N +0.2 E ↗
21:15 20.8 N 117.9 E　 0.0 N  0.0 E
22:15 20.8 N 117.9 E　 0.0 N  0.0 E
23:30 20.9 N 117.9 E　+0.1 N  0.0 E ↑
00:15 20.9 N 117.9 E　 0.0 N  0.0 E
01:15 21.0 N 117.9 E　+0.1 N  0.0 E ↑
02:30 21.1 N 117.9 E　+0.1 N  0.0 E ↑
03:15 21.1 N 118.0 E　 0.0 N +0.1 E →
04:15 21.2 N 118.0 E　+0.1 N  0.0 E ↑
05:30 21.3 N 118.0 E  +0.1 N  0.0 E ↑
06:15 21.3 N 118.1 E   0.0 N +0.1 E →
07:15 21.4 N 118.1 E  +0.1 N  0.0 E ↑
08:30 21.5 N 118.1 E  +0.1 N  0.0 E ↑
09:15 21.5 N 118.2 E   0.0 N +0.1 E →
10:15 21.7 N 118.3 E  +0.2 N +0.1 E ↗
11:30 21.9 N 118.4 E  +0.2 N +0.1 E ↗
12:15 21.9 N 118.5 E   0.0 N +0.1 E →
13:15 21.9 N 118.7 E   0.0 N +0.2 E →
14:30 22.1 N 118.8 E  +0.2 N +0.1 E ↗
15:15 22.1 N 118.9 E   0.0 N +0.1 E →
16:15 22.2 N 119.1 E  +0.1 N +0.2 E ↗
17:30 22.5 N 119.2 E  +0.3 N +0.1 E ↗
卡爛發不了..
--","/bbs/TY_Research/M.1505146317.A.ACC.html|https://www.dgpa.gov.tw/|https://reurl.cc/32W29|https://reurl.cc/aWg3l|https://reurl.cc/9Kq2O|https://reurl.cc/lx2mQ|https://reurl.cc/m3R5Y1|https://www.cwa.gov.tw/V8/C/|https://www.cwa.gov.tw/Data/typhoon/I10.png|https://i.imgur.com/oA6Nu7k.jpg|http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmssht.GIF|http://tropic.ssec.wisc.edu/real-time/westpac/winds/wgmsdlm1.GIF|https://i.meee.com.tw/09O99ZV.gif"
