"title","date","link","nrec"
"Fw: [公告] 7/12 停機公告","7/11","https://www.ptt.cc/bbs/TY_Research/M.1752226836.A.654.html","2"
"[天氣] 氣象署0711造成龍捲風的渦旋路徑","7/11","https://www.ptt.cc/bbs/TY_Research/M.1752238425.A.5AF.html","8"
"Re: 金門氣象站雨量紀錄","7/12","https://www.ptt.cc/bbs/TY_Research/M.1752250628.A.3EB.html","15"
"[討論] 92W SD/TCFA","7/13","https://www.ptt.cc/bbs/TY_Research/M.1752337013.A.528.html","2"
"[颱風] 2505 百合","7/13","https://www.ptt.cc/bbs/TY_Research/M.1752347265.A.797.html","39"
"[討論] 07W TD[W]","7/13","https://www.ptt.cc/bbs/TY_Research/M.1752364394.A.6A0.html","5"
"[颱風] 08W TS","7/15","https://www.ptt.cc/bbs/TY_Research/M.1752560127.A.EF3.html","11"
"[颱風] 96W GW","7/16","https://www.ptt.cc/bbs/TY_Research/M.1752630631.A.A58.html","爆"
"[新聞] 韓國暴雨多地公寓被大水淹沒　瑞山市時雨","7/17","https://www.ptt.cc/bbs/TY_Research/M.1752743442.A.979.html","5"
"[颱風] 2506 薇帕","7/18","https://www.ptt.cc/bbs/TY_Research/M.1752779558.A.DC2.html","37"
"[新聞] 薇帕颱風路徑北修更靠近台灣　11:30海警","7/18","https://www.ptt.cc/bbs/TY_Research/M.1752801536.A.F59.html","11"
"[颱風] 薇帕颱風 海上颱風警報 第1報","7/18","https://www.ptt.cc/bbs/TY_Research/M.1752809462.A.F40.html","66"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第15-1報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751830539.A.B0C.html","71"
"[公告] TY_Research 樂透開獎","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751840827.A.AC5.html",""
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第15-2報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751841602.A.05E.html","3"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第16報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751841782.A.8FE.html","8"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第16-1報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751842082.A.D63.html","62"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第16-2報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751844902.A.1CE.html","34"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第17報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751848622.A.684.html","84"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第17-1報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751854682.A.9E6.html","2"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第17-2報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751854862.A.20E.html","45"
"[颱風] 丹娜絲颱風 海上颱風警報 第18報(o","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751859422.A.9DD.html","81"
"Re: 台南氣象站陣風記錄","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751860067.A.237.html","17"
"Re: 東吉島氣象站陣風紀錄","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751860865.A.4C0.html","7"
"Re: 嘉義氣象站陣風記錄","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751862996.A.93A.html","5"
"[颱風] 丹娜絲颱風 海上颱風警報 第19報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751870102.A.895.html","27"
"[颱風] 丹娜絲颱風 解除颱風警報 第20報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751881202.A.0D6.html","爆"
"[新聞] 彰化至台中近海驚見超強對流胞特徵 鄭明","7/08","https://www.ptt.cc/bbs/TY_Research/M.1751944599.A.F97.html","爆"
"[新聞] 丹娜絲路徑迂迴曲折 傳統與AI孰優孰劣？","7/08","https://www.ptt.cc/bbs/TY_Research/M.1751947781.A.6D3.html","26"
"Re: 大武氣象站雨量記錄 7/10再更新","7/08","https://www.ptt.cc/bbs/TY_Research/M.1751989822.A.51E.html","21"
"[情報] 07/09 豪雨特報","7/09","https://www.ptt.cc/bbs/TY_Research/M.1752026882.A.267.html","61"
"[討論] 丹娜絲的震撼 (代washwall發文)","7/09","https://www.ptt.cc/bbs/TY_Research/M.1752040093.A.1C8.html","32"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第12報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751794742.A.928.html","爆"
"[公告] kobe245566 水桶三個月","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751796334.A.0B7.html",""
"[颱風] 颱風強風告警（澎湖縣）","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751798098.A.973.html","21"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第12-1報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751798996.A.A09.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第12-2報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751801342.A.E40.html","爆"
"[颱風] 颱風強風告警（雲林、嘉義、台南沿海）","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751803669.A.EEB.html","41"
"[公告] 天氣回報區(請底置推文)","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751804468.A.0FF.html","17"
"[公告] kkbox0800 勸告一次（改判）","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751805540.A.870.html",""
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第13報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751805542.A.8CD.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第13-1報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751809081.A.D57.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第13-2報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751812082.A.D6C.html","爆"
"[討論] 丹娜斯的外圍雲系似乎成新系統？","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751814312.A.CD7.html","20"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第14報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751816282.A.4C9.html","爆"
"[新聞] 颱風丹娜斯登陸嘉義布袋","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751818285.A.402.html","爆"
"[颱風] 颱風強風告警（登陸地點附近更新報）","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751819040.A.C95.html","6"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第14-1報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751819162.A.ADE.html","爆"
"Re: [情報] 1884年至今臺灣颱風登陸日期、縣市一覽","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751819274.A.60E.html","88"
"[公告] RonDennis 水桶兩週","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751819715.A.CD7.html",""
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第14-2報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751822942.A.07C.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第15報","7/07","https://www.ptt.cc/bbs/TY_Research/M.1751828024.A.B6D.html","54"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第7報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751740689.A.996.html","32"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第7-1報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751743704.A.CF7.html","13"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第7-2報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751746714.A.F83.html","15"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第8報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751751602.A.C77.html","21"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第8-1報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751754302.A.FA0.html","40"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第8-2報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751757482.A.87A.html","52"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第9報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751761982.A.6D7.html","71"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第9-1報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751764922.A.61D.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第9-2報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751768402.A.3A2.html","87"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第10報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751773982.A.A1F.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第10-1報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751776202.A.BA7.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第10-2報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751779262.A.6A5.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第11報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751783942.A.D63.html","爆"
"[颱風] 超大豪雨特報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751785480.A.814.html","7"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第11-1報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751786822.A.CE7.html","爆"
"[情報] 丹娜絲颱風 各地上班課、鐵路情形0706","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751787963.A.7F5.html","14"
"[公告] appledick 水桶兩週","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751788998.A.929.html",""
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第11-2報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751789942.A.EB2.html","爆"
"[公告] drmanchuria 水桶一個月","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751791670.A.DBE.html","1"
"[公告] cunankimo 水桶兩週","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751792381.A.82E.html",""
"[公告] daleyao 警告一次 singlesingle 水桶兩週","7/04","https://www.ptt.cc/bbs/TY_Research/M.1751640571.A.E3B.html",""
"[颱風] 2504 丹娜絲","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751657492.A.D3F.html","59"
"[公告] 災害性天氣期間管理規則 實施","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751666216.A.246.html",""
"[公告] 閒聊／祈願／黑特區(丹娜絲颱風)v1","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751669146.A.A52.html","9"
"[公告] TY_Research 板 開始舉辦樂透!","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751670568.A.020.html",""
"[颱風] 丹娜絲颱風 海上颱風警報 第1報","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751675342.A.60C.html","爆"
"[公告] teemo421 aff002377 xxdern 警告一次","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751683604.A.62B.html",""
"[公告] dreamaa8260 水桶兩週","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751684137.A.681.html",""
"[公告] jxigjll 警告一次","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751684892.A.EE6.html",""
"[颱風] 丹娜絲颱風 海上颱風警報 第2報","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751686202.A.EAF.html","爆"
"[颱風] 丹娜絲颱風 海上颱風警報 第3報","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751698322.A.E7E.html","爆"
"[颱風] 丹娜絲颱風 海上颱風警報 第4報","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751708402.A.E76.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第5報","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751718664.A.04F.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第5-1報","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751721302.A.40B.html","爆"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第5-2報","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751725322.A.8A0.html","爆"
"[公告] fanlongs 水桶三個月","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751725972.A.DEE.html",""
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第6報","7/05","https://www.ptt.cc/bbs/TY_Research/M.1751729762.A.719.html","53"
"[公告] nicegun 水桶一個月","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751732098.A.A4D.html","1"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第6-1報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751732882.A.691.html","34"
"[颱風] 丹娜絲颱風 海上陸上颱風警報 第6-2報","7/06","https://www.ptt.cc/bbs/TY_Research/M.1751735858.A.FAA.html","34"
"[討論] 西日本梅雨結束創下歷史上紀錄","6/29","https://www.ptt.cc/bbs/TY_Research/M.1751132743.A.775.html","41"
"[討論] 98W撲朔迷離&99W穩定發展遠洋北上","6/30","https://www.ptt.cc/bbs/TY_Research/M.1751248556.A.A6A.html","33"
"[情報] 澎湖測站 1951年至今 降雨排行榜（上）","6/30","https://www.ptt.cc/bbs/TY_Research/M.1751286332.A.447.html",""
"[情報] 澎湖測站 1951年至今 降雨排行榜（下）","6/30","https://www.ptt.cc/bbs/TY_Research/M.1751288385.A.2D6.html","1"
"[新聞] DMSP系列衛星自6月30日起停止更新","7/01","https://www.ptt.cc/bbs/TY_Research/M.1751343204.A.0A4.html","7"
"[討論] 98W PAGASA:MEDIUM 大改預報","7/01","https://www.ptt.cc/bbs/TY_Research/M.1751358814.A.8B1.html","42"
"[颱風] 90W GW/TCFA","7/02","https://www.ptt.cc/bbs/TY_Research/M.1751385648.A.A4C.html","4"
"[討論] 98W PAGASA：HIGH AIFS大幅東修 GFS西修","7/02","https://www.ptt.cc/bbs/TY_Research/M.1751419851.A.9C7.html","37"
"Re: [討論] 98W PAGASA：HIGH AIFS大幅東修 GFS西修","7/02","https://www.ptt.cc/bbs/TY_Research/M.1751439189.A.F64.html","51"
"[颱風] 2503 木恩","7/03","https://www.ptt.cc/bbs/TY_Research/M.1751492356.A.1D8.html","10"
"Re: [討論] 98W PAGASA：HIGH AIFS大幅東修 GFS西修","7/03","https://www.ptt.cc/bbs/TY_Research/M.1751520384.A.68D.html","爆"
"Re: [討論] 98W PAGASA：HIGH AIFS大幅東修 GFS西修","7/03","https://www.ptt.cc/bbs/TY_Research/M.1751551773.A.43A.html","87"
"[颱風] 05W GW","7/04","https://www.ptt.cc/bbs/TY_Research/M.1751592953.A.CD0.html","爆"
"[新聞] 氣象署：若丹娜斯成形將直接發警報","7/04","https://www.ptt.cc/bbs/TY_Research/M.1751605347.A.994.html","30"
"[新聞] 估「這天」成颱！準丹娜絲路徑曝 可能從","7/04","https://www.ptt.cc/bbs/TY_Research/M.1751606854.A.42D.html","X1"
"Re: [情報] JMA召開颱風情報檢討會 擬提供生成概率","7/04","https://www.ptt.cc/bbs/TY_Research/M.1751614866.A.9DF.html","1"
"[公告] 請注意板規更新","7/04","https://www.ptt.cc/bbs/TY_Research/M.1751615990.A.BF0.html",""
"Re: [颱風] 05W GW","7/04","https://www.ptt.cc/bbs/TY_Research/M.1751618340.A.0F5.html","爆"
"[公告] 大氣板板規(114/7/4)","7/04","https://www.ptt.cc/bbs/TY_Research/M.1751627759.A.CD0.html",""
"[公告] z6301 水桶兩週","7/04","https://www.ptt.cc/bbs/TY_Research/M.1751633972.A.A35.html",""
"[討論] 菲東 94W","6/10","https://www.ptt.cc/bbs/TY_Research/M.1749565907.A.B31.html","17"
"[颱風] 2501 蝴蝶","6/11","https://www.ptt.cc/bbs/TY_Research/M.1749603476.A.175.html","13"
"[討論] 94W 菲：LOW","6/11","https://www.ptt.cc/bbs/TY_Research/M.1749611918.A.DB0.html","16"
"[討論] 94W TD[W] 菲：MEDIUM","6/11","https://www.ptt.cc/bbs/TY_Research/M.1749631276.A.628.html","24"
"[颱風] 熱帶性低氣壓特報","6/11","https://www.ptt.cc/bbs/TY_Research/M.1749651230.A.0EB.html","19"
"Re: [颱風] 熱帶性低氣壓特報","6/11","https://www.ptt.cc/bbs/TY_Research/M.1749651525.A.112.html","27"
"[颱風] TD02 菲：HIGH 日：TD[W] 特報發布中","6/12","https://www.ptt.cc/bbs/TY_Research/M.1749697821.A.069.html","爆"
"[情報] 豪雨特報","6/13","https://www.ptt.cc/bbs/TY_Research/M.1749768342.A.E9F.html","爆"
"[情報] 澎湖測站 1951年至今 氣溫排行榜（上）","6/15","https://www.ptt.cc/bbs/TY_Research/M.1749966753.A.3F0.html","2"
"[情報] 澎湖測站 1951年至今 氣溫排行榜（下）","6/15","https://www.ptt.cc/bbs/TY_Research/M.1749970530.A.10B.html","3"
"[討論] 熱低壓科普","6/15","https://www.ptt.cc/bbs/TY_Research/M.1749989738.A.183.html","3"
"[公告] 板規修正","6/16","https://www.ptt.cc/bbs/TY_Research/M.1750005209.A.E0B.html",""
"[新聞] AI模式對蝴蝶的預測路徑比傳統模式更貼近","6/16","https://www.ptt.cc/bbs/TY_Research/M.1750063000.A.C7C.html","爆"
"[溫度] 1963年冬天1/26-1/31台灣各地氣溫","6/20","https://www.ptt.cc/bbs/TY_Research/M.1750353853.A.F39.html","6"
"[颱風] 95W GW/TCFA","6/22","https://www.ptt.cc/bbs/TY_Research/M.1750582698.A.8A3.html","8"
"[颱風] 2502 聖帕","6/23","https://www.ptt.cc/bbs/TY_Research/M.1750642164.A.494.html","15"
"[討論] 96W PAGASA：LOW","6/23","https://www.ptt.cc/bbs/TY_Research/M.1750671005.A.0BC.html","28"
"[颱風] 96W TD[W] / TCFA","6/25","https://www.ptt.cc/bbs/TY_Research/M.1750820967.A.067.html","2"
"[討論] 97W JTWC：LOW","6/26","https://www.ptt.cc/bbs/TY_Research/M.1750911232.A.DF3.html","78"
"[新聞] 近台颱風下半年估3至5個 7月起增濱海風力","6/27","https://www.ptt.cc/bbs/TY_Research/M.1751015889.A.E45.html","9"
"[討論] 請問這個是什麼雲","5/09","https://www.ptt.cc/bbs/TY_Research/M.1746788935.A.1C1.html","6"
"[新聞] 當網紅進軍天氣預報，我們究竟該信誰？","5/12","https://www.ptt.cc/bbs/TY_Research/M.1747041603.A.097.html","11"
"[天氣] 大雨特報(0518)","5/18","https://www.ptt.cc/bbs/TY_Research/M.1747543902.A.0E9.html","15"
"[新聞] 中國部署首個AI運算衛星星系","5/18","https://www.ptt.cc/bbs/TY_Research/M.1747545408.A.86D.html","4"
"[新聞] 日本九州南部進入梅雨季節 為全國最早","5/18","https://www.ptt.cc/bbs/TY_Research/M.1747558700.A.32A.html","40"
"[討論]今年的五月是不是更熱了??","5/20","https://www.ptt.cc/bbs/TY_Research/M.1747743410.A.B00.html","爆"
"[新聞] GFS下周打風？ 港前天文台長剖析不良現象","5/21","https://www.ptt.cc/bbs/TY_Research/M.1747790012.A.23F.html","12"
"[新聞] 西北太平洋颱風名單今年替換三個名字","5/29","https://www.ptt.cc/bbs/TY_Research/M.1748501938.A.220.html","9"
"[情報] 花蓮測站 1951年至今 氣溫排行榜（上）","5/30","https://www.ptt.cc/bbs/TY_Research/M.1748586509.A.024.html",""
"[情報] 花蓮測站 1951年至今 氣溫排行榜（下）","5/30","https://www.ptt.cc/bbs/TY_Research/M.1748590803.A.B04.html","2"
"[情報] 花蓮測站 1951年至今 降雨排行榜（上）","5/30","https://www.ptt.cc/bbs/TY_Research/M.1748613008.A.BA7.html",""
"[情報] 花蓮測站 1951年至今 降雨排行榜（下）","5/30","https://www.ptt.cc/bbs/TY_Research/M.1748617064.A.CBE.html","3"
"[情報] 今年西南季風是不是正式抵達台灣了","6/02","https://www.ptt.cc/bbs/TY_Research/M.1748830353.A.CC5.html","56"
"Re: [討論]今年的五月是不是更熱了??","6/02","https://www.ptt.cc/bbs/TY_Research/M.1748872618.A.BA4.html","8"
"[情報] 豪雨特報","6/03","https://www.ptt.cc/bbs/TY_Research/M.1748933291.A.9DC.html","95"
"[討論] 92W 菲：MEDIUM","6/06","https://www.ptt.cc/bbs/TY_Research/M.1749183392.A.AC7.html","55"
"[討論] 92W、93W 集中討論","6/07","https://www.ptt.cc/bbs/TY_Research/M.1749274678.A.7F3.html","30"
"Re: [討論] 92W、93W 集中討論","6/08","https://www.ptt.cc/bbs/TY_Research/M.1749322284.A.DC3.html","88"
"Re: [討論] 92W 菲：MEDIUM","6/09","https://www.ptt.cc/bbs/TY_Research/M.1749436611.A.B34.html","34"
"[颱風] 92W GW","6/10","https://www.ptt.cc/bbs/TY_Research/M.1749520081.A.0FD.html","27"
"[情報] 低溫特報0316","3/16","https://www.ptt.cc/bbs/TY_Research/M.1742117437.A.1BA.html","爆"
"[討論] 颱風雲圖考古-2001納莉颱風","3/16","https://www.ptt.cc/bbs/TY_Research/M.1742125303.A.1F8.html","34"
"[公告] TY_Research 板 開始舉辦樂透!","3/18","https://www.ptt.cc/bbs/TY_Research/M.1742229198.A.9B5.html",""
"[討論] 東沙島的冬天","3/22","https://www.ptt.cc/bbs/TY_Research/M.1742575991.A.490.html","4"
"[情報] 台中測站 1951年至今 降雨排行榜（上）","3/22","https://www.ptt.cc/bbs/TY_Research/M.1742629307.A.283.html",""
"[情報] 台中測站 1951年至今 降雨排行榜（下）","3/22","https://www.ptt.cc/bbs/TY_Research/M.1742632207.A.5FF.html","2"
"[新聞] 濕度僅剩8％！雙北乾爆創40年最低 網友哀","3/23","https://www.ptt.cc/bbs/TY_Research/M.1742696291.A.3F7.html","爆"
