"title","date","link","nrec"
"[閒聊] 桃園青埔區內弄9個捷運站是怎樣？","7/25","https://www.ptt.cc/bbs/home-sale/M.1753417632.A.23F.html","38"
"[賣/桃園/桃園] 天玉晴山2+1房雙車","7/25","https://www.ptt.cc/bbs/home-sale/M.1753417920.A.409.html",""
"Re: [閒聊] 炒房是經濟毒瘤","7/25","https://www.ptt.cc/bbs/home-sale/M.1753418205.A.B81.html","15"
"[賣/新北新莊/面公園近捷運方正格局一手屋]","7/25","https://www.ptt.cc/bbs/home-sale/M.1753418765.A.7AF.html",""
"[賣/桃園/桃園] 中路丰格★稀有禪風頂樓大露台戶","7/25","https://www.ptt.cc/bbs/home-sale/M.1753421366.A.FED.html","10"
"[賣/台南/善化]專!站前villa~6年屋朝南傳統車墅","7/25","https://www.ptt.cc/bbs/home-sale/M.1753427164.A.0C0.html",""
"[請益] 為什麼國軍荒廢宿舍不拿出來改建？","7/24","https://www.ptt.cc/bbs/home-sale/M.1753357294.A.742.html","11"
"Re: [請益] 裝隱形鐵窗收到管委會公文 要舉證否則拆","7/24","https://www.ptt.cc/bbs/home-sale/M.1753359048.A.DBC.html","3"
"Re: [閒聊] 當初說買不如租的真的會害死人","7/24","https://www.ptt.cc/bbs/home-sale/M.1753361489.A.9D4.html","42"
"Re: [新聞] 竹北市第一公墓今起宣布禁葬","7/24","https://www.ptt.cc/bbs/home-sale/M.1753365774.A.3B3.html","10"
"[新聞] 連續6天天文大潮 高雄旗津出現積淹水","7/24","https://www.ptt.cc/bbs/home-sale/M.1753366571.A.EF0.html","4"
"Re: [新聞] 社宅住9年到期！林口男找屋壓力大跳樓","7/24","https://www.ptt.cc/bbs/home-sale/M.1753366940.A.318.html","6"
"[賣/台南/七股]竹子港6米路一般農業區農地","7/24","https://www.ptt.cc/bbs/home-sale/M.1753367536.A.66F.html",""
"Re: [新聞] 社宅住9年到期！林口男找屋壓力大跳樓","7/24","https://www.ptt.cc/bbs/home-sale/M.1753368732.A.360.html","7"
"[請益] 買預告登記的中古屋要注意什麼呢?","7/24","https://www.ptt.cc/bbs/home-sale/M.1753369588.A.950.html","55"
"[賣/台中/西屯] 中科商圈世紀凱悅大套房附平車","7/24","https://www.ptt.cc/bbs/home-sale/M.1753371890.A.0FA.html",""
"[新聞] 幻想面對海景工作！她賣掉大安區公寓買","7/25","https://www.ptt.cc/bbs/home-sale/M.1753374557.A.20D.html","57"
"Re: [新聞] 財經青紅燈》越晚買房越便宜？","7/25","https://www.ptt.cc/bbs/home-sale/M.1753375519.A.2EF.html","10"
"Re: [閒聊] 少子化的房價物價","7/25","https://www.ptt.cc/bbs/home-sale/M.1753381988.A.D87.html","29"
"[閒聊] 台灣版鐘點戰：家族資產決定能自由活多久","7/25","https://www.ptt.cc/bbs/home-sale/M.1753397752.A.CBE.html","8"
"Re: [閒聊] 少子化的房價物價","7/25","https://www.ptt.cc/bbs/home-sale/M.1753403835.A.22F.html","7"
"Re: [新聞] 社宅住9年到期！林口男找屋壓力大跳樓","7/25","https://www.ptt.cc/bbs/home-sale/M.1753404449.A.0ED.html","20"
"[新聞] 總經費40億　張善政拍板自行興建「蘆竹行","7/25","https://www.ptt.cc/bbs/home-sale/M.1753404881.A.AFA.html","10"
"[新聞] 又有台廠退出中國！謝金河:賴正鎰的抉擇","7/25","https://www.ptt.cc/bbs/home-sale/M.1753406303.A.5A3.html","3"
"Re: [閒聊] 如果小型核電蓋在工廠住在附近會怕嗎","7/25","https://www.ptt.cc/bbs/home-sale/M.1753408066.A.FCD.html",""
"[賣/新竹/香山]沐清城全新透天/竹科/竹南園區","7/25","https://www.ptt.cc/bbs/home-sale/M.1753409016.A.9C4.html",""
"Re: [請益]室內多少坪適合一家3~4口居住","7/24","https://www.ptt.cc/bbs/home-sale/M.1753338193.A.3BF.html","2"
"Re: [請益]室內多少坪適合一家3~4口居住?坪數最不重要?","7/24","https://www.ptt.cc/bbs/home-sale/M.1753338352.A.DDF.html",""
"[請益] 買房是為了階級爬升嗎？","7/24","https://www.ptt.cc/bbs/home-sale/M.1753339070.A.920.html","7"
"[閒聊] 當初說買不如租的真的會害死人","7/24","https://www.ptt.cc/bbs/home-sale/M.1753339212.A.301.html","43"
"Re: [請益]室內多少坪適合一家3~4口居住?坪數最不重要?","7/24","https://www.ptt.cc/bbs/home-sale/M.1753340341.A.AF1.html","2"
"[閒聊] 蓋社宅就是蓋貧民窟啊？","7/24","https://www.ptt.cc/bbs/home-sale/M.1753341071.A.E95.html","16"
"[賣/桃園/小檜溪]合康檜邑2房(自售)","7/24","https://www.ptt.cc/bbs/home-sale/M.1753341285.A.99C.html","8"
"Re: [請益]室內多少坪適合一家3~4口居住?坪數最","7/24","https://www.ptt.cc/bbs/home-sale/M.1753341928.A.521.html","14"
"Re: [閒聊] 當初說買不如租的真的會害死人","7/24","https://www.ptt.cc/bbs/home-sale/M.1753344903.A.8DE.html","6"
"[賣/新竹/竹北] URBAN 15中央公園凌頂樓中樓視野","7/24","https://www.ptt.cc/bbs/home-sale/M.1753345175.A.A9E.html","8"
"[閒聊] 如果一個人住主建20坪以上會太奢侈？","7/24","https://www.ptt.cc/bbs/home-sale/M.1753345280.A.AC0.html","13"
"[新聞] 社宅住9年到期！林口男找屋壓力大跳樓","7/24","https://www.ptt.cc/bbs/home-sale/M.1753345292.A.C9C.html","46"
"[買//] 徵求A7 2房","7/24","https://www.ptt.cc/bbs/home-sale/M.1753345606.A.786.html","25"
"Re: [閒聊] 當初說買不如租的真的會害死人","7/24","https://www.ptt.cc/bbs/home-sale/M.1753346805.A.789.html","9"
"[閒聊] 社宅旁的物件能買嗎","7/24","https://www.ptt.cc/bbs/home-sale/M.1753346905.A.877.html","30"
"[閒聊] 六都 2025H1 「預售量縮價漲」？漲7.5%","7/24","https://www.ptt.cc/bbs/home-sale/M.1753348485.A.FF5.html","18"
"Re: [請益]室內多少坪適合一家3~4口居住?坪數最","7/24","https://www.ptt.cc/bbs/home-sale/M.1753349255.A.F2D.html","21"
"[賣/桃園/龜山]A7低總價大亮波波2+1房，次頂樓","7/24","https://www.ptt.cc/bbs/home-sale/M.1753353945.A.2A6.html","5"
"[新聞] 桃園青埔青線將延伸至A19亞洲矽谷","7/24","https://www.ptt.cc/bbs/home-sale/M.1753354529.A.69E.html","11"
"[賣/新北/林口]A9林口前段蛋黃區超低總價三房","7/24","https://www.ptt.cc/bbs/home-sale/M.1753357178.A.74B.html","3"
"[閒聊] 少子化的房價物價","7/24","https://www.ptt.cc/bbs/home-sale/M.1753289434.A.A8B.html","38"
"[賣/新竹/東區]南清大師苑名邸主附27坪三房平車","7/24","https://www.ptt.cc/bbs/home-sale/M.1753289943.A.8AF.html","2"
"Re: [閒聊] 移民去國外後的生活重心？","7/24","https://www.ptt.cc/bbs/home-sale/M.1753309487.A.AB6.html","11"
"[新聞] 竹北市第一公墓今起宣布禁葬","7/24","https://www.ptt.cc/bbs/home-sale/M.1753315607.A.39E.html","6"
"[請益]室內多少坪適合一家3~4口居住?坪數最不重要?","7/24","https://www.ptt.cc/bbs/home-sale/M.1753318524.A.153.html","95"
"Re: [請益]室內多少坪適合一家3~4口居住?坪數最不重要?","7/24","https://www.ptt.cc/bbs/home-sale/M.1753320108.A.112.html","7"
"[賣/台南/安定區]青天波大二房優質平車寓","7/24","https://www.ptt.cc/bbs/home-sale/M.1753321713.A.9BB.html",""
"Re: [請益]室內多少坪適合一家3~4口居住?坪數最不重要?","7/24","https://www.ptt.cc/bbs/home-sale/M.1753321910.A.17F.html","22"
"Re: [請益]室內多少坪適合一家3~4口居住","7/24","https://www.ptt.cc/bbs/home-sale/M.1753322168.A.87F.html","7"
"Re: [閒聊] 少子化的房價物價","7/24","https://www.ptt.cc/bbs/home-sale/M.1753324743.A.1CA.html","26"
"Re: [請益]室內多少坪適合一家3~4口居住","7/24","https://www.ptt.cc/bbs/home-sale/M.1753325582.A.830.html","8"
"[新聞] 高雄透天工地爆模!水泥成瀑布 工務局:","7/24","https://www.ptt.cc/bbs/home-sale/M.1753326132.A.E8A.html","4"
"[賣/台南/北區]成大開元商圈長榮新城平車高樓3房","7/24","https://www.ptt.cc/bbs/home-sale/M.1753326996.A.A2C.html",""
"[請益] 講述都市規劃影響房價的書","7/24","https://www.ptt.cc/bbs/home-sale/M.1753332947.A.9F8.html","5"
"Re: [閒聊] 移民去國外後的生活重心？","7/24","https://www.ptt.cc/bbs/home-sale/M.1753333486.A.E20.html","8"
"Re: [請益]室內多少坪適合一家3~4口居住","7/24","https://www.ptt.cc/bbs/home-sale/M.1753334468.A.418.html","12"
"[閒聊] 如果小型核電蓋在工廠住在附近會怕嗎","7/24","https://www.ptt.cc/bbs/home-sale/M.1753335370.A.CF8.html","3"
"Re: [閒聊] 移民去國外後的生活重心？","7/24","https://www.ptt.cc/bbs/home-sale/M.1753335706.A.C54.html","9"
"[閒聊] 開戰後居然會打加油站?!","7/24","https://www.ptt.cc/bbs/home-sale/M.1753336353.A.C96.html","22"
"[新聞] 新房奴人生1／雙貸族平均揹債711萬元！陳","7/24","https://www.ptt.cc/bbs/home-sale/M.1753337531.A.2C6.html","17"
"Re: [請益] 裝隱形鐵窗收到管委會公文 要舉證否則拆","7/23","https://www.ptt.cc/bbs/home-sale/M.1753257645.A.3BE.html","36"
"Re: [閒聊] 下個世代準備考慮移居海外吧","7/23","https://www.ptt.cc/bbs/home-sale/M.1753258131.A.E79.html","13"
"Re: [心得] 現在多存錢 未來再買房(非都市區）","7/23","https://www.ptt.cc/bbs/home-sale/M.1753258987.A.F5A.html","13"
"[心得] 現在買房真的要靠股票","7/23","https://www.ptt.cc/bbs/home-sale/M.1753263455.A.F26.html","22"
"[閒聊] 老社區要新增天然氣管不容易吧？","7/23","https://www.ptt.cc/bbs/home-sale/M.1753263492.A.B3A.html","3"
"Re: [心得] 現在多存錢 未來再買房(非都市區）","7/23","https://www.ptt.cc/bbs/home-sale/M.1753263538.A.A7A.html","2"
"Re: [心得] 現在多存錢 未來再買房(非都市區）","7/23","https://www.ptt.cc/bbs/home-sale/M.1753263967.A.C9F.html","12"
"[閒聊] 沒有房貸卻有買房屋保險的人有多少？","7/23","https://www.ptt.cc/bbs/home-sale/M.1753264679.A.B4D.html","11"
"[新聞] 地主3.99億出售土地 台中豐原34年私立幼","7/23","https://www.ptt.cc/bbs/home-sale/M.1753267732.A.6CB.html","16"
"Re: [請益] 裝隱形鐵窗收到管委會公文 要舉證否","7/23","https://www.ptt.cc/bbs/home-sale/M.1753268854.A.492.html","47"
"[閒聊] 移民去國外後的生活重心？","7/23","https://www.ptt.cc/bbs/home-sale/M.1753275489.A.D59.html","9"
"[新聞] 十大最貴店租捷運站曝！ 新北「這站」衝","7/23","https://www.ptt.cc/bbs/home-sale/M.1753277320.A.537.html","5"
"Re: [閒聊] 移民去國外後的生活重心？","7/23","https://www.ptt.cc/bbs/home-sale/M.1753277552.A.7C9.html","6"
"[閒聊] 安平是不是台南規劃最好的地方","7/23","https://www.ptt.cc/bbs/home-sale/M.1753280031.A.C1D.html","13"
"Re: [閒聊] 移民去國外後的生活重心？","7/23","https://www.ptt.cc/bbs/home-sale/M.1753280222.A.C5B.html","19"
"[閒聊] 以房養老是不是趨勢？","7/23","https://www.ptt.cc/bbs/home-sale/M.1753282228.A.F2D.html","23"
"Re: [請益] 裝隱形鐵窗收到管委會公文 要舉證否則拆","7/23","https://www.ptt.cc/bbs/home-sale/M.1753282500.A.C85.html",""
"[賣/台中/北屯] 近11期松竹商圈輕屋齡兩房平車","7/23","https://www.ptt.cc/bbs/home-sale/M.1753283116.A.310.html","4"
"Re: [請益] 裝隱形鐵窗收到管委會公文 要舉證否","7/23","https://www.ptt.cc/bbs/home-sale/M.1753284784.A.A05.html","5"
"Re: [心得] 現在多存錢 未來再買房(非都市區）","7/24","https://www.ptt.cc/bbs/home-sale/M.1753288421.A.122.html",""
"Re: [請益] 裝隱形鐵窗收到管委會公文 要舉證否則拆","7/23","https://www.ptt.cc/bbs/home-sale/M.1753240181.A.4AC.html","5"
"[閒聊] 不要錯過下次致富的機會","7/23","https://www.ptt.cc/bbs/home-sale/M.1753240515.A.6E9.html","4"
"[新聞] 桃捷綠線延伸大溪 將辦2場說明會","7/23","https://www.ptt.cc/bbs/home-sale/M.1753240531.A.D18.html","16"
"[請益] 屏東太空站投資效益","7/23","https://www.ptt.cc/bbs/home-sale/M.1753241017.A.C20.html","29"
"Re: [閒聊] 買不起房也沒關係，台灣還是人生的天堂","7/23","https://www.ptt.cc/bbs/home-sale/M.1753241116.A.69E.html","15"
"[賣/台北市/中山區]收租小套房","7/23","https://www.ptt.cc/bbs/home-sale/M.1753241314.A.4B9.html","3"
"[閒聊] 近一年all in買房的怎麼自救?","7/23","https://www.ptt.cc/bbs/home-sale/M.1753243331.A.870.html","59"
"[情報] 新竹高鐵旁動工了","7/23","https://www.ptt.cc/bbs/home-sale/M.1753243999.A.C61.html","31"
"Re: [閒聊] 梧棲最近變好冷","7/23","https://www.ptt.cc/bbs/home-sale/M.1753244481.A.67A.html","16"
"Re: [新聞] 月薪5萬難買房 專家：全台同病相憐、未","7/23","https://www.ptt.cc/bbs/home-sale/M.1753244514.A.830.html","16"
"[心得] 房市M型化危機就是轉機","7/23","https://www.ptt.cc/bbs/home-sale/M.1753244977.A.5BA.html","8"
"Re: [閒聊] 極端氣候對房地產的影響","7/23","https://www.ptt.cc/bbs/home-sale/M.1753244995.A.20D.html","1"
"[賣/新竹/竹北]可談/西區/富宇學學主附19坪兩房","7/23","https://www.ptt.cc/bbs/home-sale/M.1753245331.A.3F5.html","6"
"[賣/台南/新市]專!新市火車站前透天店住~1088萬","7/23","https://www.ptt.cc/bbs/home-sale/M.1753246111.A.D2F.html",""
"[心得] 現在多存錢 未來再買房(非都市區）","7/23","https://www.ptt.cc/bbs/home-sale/M.1753249110.A.878.html","88"
"[賣/苗栗/頭份]頭份市區馬可波羅三房車超甜價","7/23","https://www.ptt.cc/bbs/home-sale/M.1753249970.A.52E.html","4"
"[閒聊] 請問地的前方既成道路可畫建築線嗎？","7/23","https://www.ptt.cc/bbs/home-sale/M.1753250689.A.FAD.html","4"
"Re: [心得] 現在多存錢 未來再買房(非都市區）","7/23","https://www.ptt.cc/bbs/home-sale/M.1753251501.A.369.html","17"
"[賣/桃園/龜山] A8社區型別墅有花有樹低總價","7/23","https://www.ptt.cc/bbs/home-sale/M.1753254755.A.B48.html","20"
"[賣/台北/大安]名喬建設大廈 平面車位 超稀有釋出","7/23","https://www.ptt.cc/bbs/home-sale/M.1753257340.A.EED.html",""
