"title","date","link","nrec","source","content","urls"
"[新聞] 買房壓力大!年收200萬存款500萬族群仍猶","7/27","https://www.ptt.cc/bbs/home-sale/M.1753598522.A.13B.html","26.0","","買房壓力大！年收200萬存款500萬族群仍猶豫　七都房價全面下跌中
TVBS
記者 王皓宇 / 攝影 謝賢熺 黃冠瑋 / 責任編輯 新聞中心 報導
，台北市預售屋單價甚至出現高達7%的修正，然而對許多人而言，
買房依舊是一大難題！
的高薪族群李先生，從五、六年前
就開始規劃買房計畫，直到35歲後才有足夠經濟基礎勇敢決定買房。相較之下，25歲
，他認為投資股票市場更值得。房市專家指出，這
波下跌主因疊加多項利空因素，買方態度仍以觀望為主。儘管房市微幅修正，但
，買房族在決定出手前，需審慎評估更多不確定性因素。
房價高漲與市場微幅修正的現況，讓許多人面臨買房兩難的抉擇。
。根據最新房價指數，
，台北市預售屋單價甚至出現高達7%的修正。然而，對許多人而言，買房既是
夢想起點，也是現實壓力的開始。有人存款多年終於圓夢，也有人即使經濟能力充足，仍
選擇觀望或轉向其他投資管道。
李先生是一位成功購屋的買房族，他的新居位於台北市大同區，目前單價已喊到一百萬起
跳。李先生表示，擁有一間房子是很多人的夢想，他從五、六年前就開始規劃買房計畫。
他認為房子是讓人生完整的地方，而疫情後物價和工資水準的上漲必然會墊高房價。李先
生坦言，現在的房價對20至30歲的年輕人確實有相當大的壓力，他自己也是到了35歲後，
有了一定的經濟基礎才勇敢決定買房。在買房前，李先生經歷了很長的準備期，包括準備
頭期款和尋找貸款來源，最後選擇了新成屋，在確定自己有能力負擔的情況下才下定決心
。
相較之下，25歲的夏家偉律師雖然
，卻選擇
。夏家偉表示，台
北市中正區的房價均價在2000至3000萬之間，即使只買小套房約一千五百萬，每月房貸也
要四、五萬元，這會大幅提高他的生活成本。夏家偉來自藍領家庭，
。他認為比起買房，投入股票市場更為值得。他
，而是投資台股0050或美股SP500、VTI等穩定且報酬良好的股票，慢慢讓自己的資本成長
。
永慶房屋發布的2025年第二季房價指數顯示，
，跌幅從高到低依序是台
南2.7%、台中2.3%、新北2%，台北、桃園、高雄跌幅則在1%內，新竹縣市季減1.3%。房產
集團研展中心總監郭翰表示，如果一個季度跌2.5%，一年就有10%，以台灣歷史經驗來看
，這已屬於較大的跌幅。郭翰認為，這次房市下跌主要是因為疊加了多項利空因素，包括
史上最嚴的第七波選擇性信用管制、房貸緊縮政策，以及川普關稅戰政策和國際地緣政治
的影響，這些因素對經濟和房市帶來較高的不確定性。
台北市預售屋方面，今年第一季平均成交單價為122.24萬，比去年季末的126.98萬下跌了
3.73%。其中大安區變動最大，單價從180.88萬降至167.44萬，跌幅達7.43%。郭翰表示，
在供給增加的情況下，
。目前買方態度仍以觀望為主，
若想進場多為自住客，且有較大的議價空間可與賣家談判。
儘管房市出現微幅修正，但房價總價仍動輒千萬起跳，對多數年輕人來說依然
。
即使具備購屋能力的人，在決定是否出手時，也需考量更多不確定性因素。
https://news.tvbs.com.tw/life/2934357
年薪200萬很了不起嗎？
你想買房人家就要便宜賣你喔？
房地產可是台灣的護國群山，
如果房價跌到阿貓阿狗都買的起，
對產業傷害有多大，
害台灣失去護國群山的責任魯空負的起嗎！
--","https://news.tvbs.com.tw/life/2934357"
"[心得]29yrs文組首購畢業文，後悔了...","7/26","https://www.ptt.cc/bbs/home-sale/M.1753504937.A.BD2.html","45.0","","http://i.imgur.com/sTmDUEI.jpg
29歲私大文組仔首購桃園綠線畢業交屋了
其實是三年半前就已經買的預售屋
終於順利完成交屋了QQ
銀行貸款條件跟當初買的時候真的差很多
最後才拿到30yrs 5年寬限期 2.59%的條件
本來是陪朋友看結果不小心衝動下去
當水手炒股票輸掉的頭期款
也是感謝長輩贊助一部分的頭款才有辦法購入
買完之後這幾年也是常常被工程款帳單突襲導致月底要吃土
雖然看目前的行情是有賺，不過最近市場降溫流動性還是沒那麼好，本來想賣掉小換大也只能轉中長線收租了，長線還是看好桃園租金上漲、基礎建設進度相對有在規劃，原本預估租金1.5~1.7w，目前應該行情大概1.9~2.1w
房價的基期跟雙北新竹相比還是相對便宜，人口也是持續穩定成長，除了外圍的地方應該都還是蠻穩的
還是有幾個後悔或可以做更好的地方：
1.後悔買太小沒有直上正兩房
2.後悔買的時候沒有再多比較線上的其他建案，環境上桃園市區跟青埔還是青埔比較適合在雙北工作的上班族，環境整體也比較新穎
3.後悔剛出社會工作不拼一點，獎金一來一往差很多
4.原本做雙北仲介後來轉做日本房產，同時間應該可以找到條件更好的標的投資
5.資金嘎太緊沒吃到疫情後股市噴發這一段，也太晚進入加密貨幣市場，常常剛買股票就收到工程款帳單要強制出場
房屋交屋後終於可以開始考慮換工作、信貸做投資，也不用一直擔心信用分數會影響了，感謝大家聽我廢話~也祝各位早日畢業~
-----
Sent from JPTT on my Asus ASUSAI2501C.
--","http://i.imgur.com/sTmDUEI.jpg"
"[閒聊] 買房跟基金的比較","7/26","https://www.ptt.cc/bbs/home-sale/M.1753507983.A.5FC.html","34.0","","防雷警示 本人說話很難聽 不喜勿入
然後就是有些東西可能需要有點基礎或是前言才看得懂
目前桌機無法使用中  數字有算錯麻煩指證下
其實這原本想等到八月小孩上幼兒園才來開獎
但我的老十一有陣痛的跡象可能要早產了
這次來不及狸貓換太子
成的話就要解基金去買房
我這個人不太喜歡軟體投資或是空氣單
出社會靠的就是真金白銀
嘴炮是下等人的武器
只有真的在市場上
才知道投資考驗的除了財商跟選擇
還有心性跟決心
在2022下半年的時候
我買了兩間小套房跟700萬的基金
為期三年 讓他們捉隊廝殺
當然每個人擅長的不一樣
有更多大神會有其他的操作方式
我長處在下面的人就沒法面面俱到了
========
先從基金開始算
因為這相對簡單
https://i.imgur.com/KOyYMgE.jpeg
https://i.imgur.com/MFlgC95.jpeg
https://i.imgur.com/NtcmegK.jpeg
https://i.imgur.com/6blSm1Z.jpeg
我們粗暴點跟我一樣粗
500*20%+200*17%=134
境外基金美元計價
感謝監視器龍的防守……
後收沒手續費
獲利就大概134萬
差不多19%
==========
房子的部分
https://i.imgur.com/u9vlRRt.jpeg
https://i.imgur.com/GTIv8yn.jpeg
現在一坪60是真的
因為最新那筆實登我有去斡
結果開放看房日當天被賀成交
12.12*60*2=1,454
本金部分
570+571=1141
仲介費 14
地政跟代書費 8
房屋稅2
地價稅就難拆了 我這邊不是只有這兩間
總之我都抓整數無條件進位 算25
1454-1141-25=308
賣的部分 因為沒有要賣用抓的
房地合一好算 35% 抓110
代書那些費用抓10
仲介費抓30
308-150=158
如果完全不操作不出租跟現下就賣的話是158萬
差不多14%
========
租金部分
這個是套房社區
裡面幾乎每間都長得差不多
也就是免整理
我五樓還有刷半天油漆
八樓直接出租
嚴格來說
我整理房子的預算不含冷氣通常花不到3-5萬
油漆跟買傢俱這樣
不知道為什麼要腦補我花大錢整理房子
租金我都含管算 雖然我喜歡的是被含
五樓被包三年 一個月1.8
八樓也被包三年 一個月1.85
（1.8+1.85）*36=抓130
中間有修繕都用修繕補助還有剩
其他零零總總扣下來抓15
租金部分獲利115萬
大概是10%
==========
然後我很窮 窮到把房子拿去貸款貸出855萬
先不討論變成老九
2023又拿了500變成基金
https://i.imgur.com/0AQqWFE.jpeg
https://i.imgur.com/NPO0h69.jpeg
到現在500*14%=70
但這要算利息的 捉長補短抓2.5%
大概38
獲利32萬 大概3% 口憐
剩的355就你知我知獨眼龍也知
===========
所以
就是基金19%
房子資本利得14%
租金10%
貸出來不幹壞事的獲利是3%
所以這就是出租件
為什麼一定要出租
短期也不要賣
最好在拿去貸款幹壞事......
這1866萬最後賺到了445萬
以上心算成分居多 可以幫忙驗算
我做事一向留底留單據
對細項有疑問也可以提問
大家探討一下有沒有更優化的空間
非法的不討論 只討論符合遊戲規則的
========
接著就是個人想法了
在我看來 各種投資工具都沒問題
有問題的往往是人
要獲利就要確定自己的投資組合
要完全0風險是不可能的
能做的是降低風險的概率
但你各位可以查查一年有記錄的車禍案件
敢出門意味著你應該要敢做很多事
但投資也要適合自己的個性
有些人小地震慌慌張張像個娘們
也有人跟我一樣921都還能睡
不要為了投資搞得自己心神不寧
賺錢是為了過更好的生活
而不是為了減少自己的壽命
每個決定用照後鏡看都未必是最佳解
但有可能是當下最適合的選擇
我有個紀律是事不過三
我忍你一次兩次 絕對沒有第三次
房子也是 我一年最多買兩間
買完之後進入聖人模式
仲介訊息不讀 電話直接請隔年再來
2022買完這兩間後 還有剩錢
錢放身上會咬人
所以改投基金
這基金可以想像是一個輔助
當年在五月得知老婆懷孕
我已然有了好好照顧這個孩子的想法
試著讓自己成為一個合格的父親
自然而然把本業包起來收掉
這些基金一部分是感謝貸款業務的酬庸
一部分是拿銀行的VIP
一部分是佈局未來的金流
所以才有了老九老十甚至是開始陣痛的老十一
而他還能獲利 是不是超值
我最後一次投入本金其實是老五
後面他們就無性生殖了
投資要對應自身的財務狀況跟規劃
我的人生要的不多
睡覺睡到自然醒 數錢數到手抽筋
現在是開啟媽媽體驗卡可以自然醒像今天
但這需要儲值
手抽筋也有了 只是小孩搞得
https://i.imgur.com/hhwnZDR.jpeg
祝福大家都賺錢
也幫我祈禱一下小孩能順利適應幼兒園
--
這還算委婉捧場了
那個570跟571其實同時斡的
會多出那一萬
就是人品高潔到把掉在地上的一萬變成出價
沒龍哥的話其實是29%
但要討論的話
房地合一在跨一次 會變成31%
更不要討論的是還有多的那250萬
不過不討論假設性東西
能賺錢才是真的
老六我還直接增貸銀行進履保
兇不兇 但那時候可以
現在得狸貓換太子了
其實一直以來都是見山開山 見樹劈樹
看當下有沒有合適的選項讓自己順利
直路走不通 我都建議開坦克壓過去
社宅前幾天才從19樓跳一個…..
你把十位數去掉就是我現在了
沒毛病
我媽從老三就坐不住了
但凡有什麼政策 我不需要從新聞上知道
手機會響 聽媽媽的話
沒事沒事 現在有可能要獲利了結
卡在我其實正在跑貸款
所以還在糾結這陣痛的老十一要不要剖腹
還是在等他足月自然產
重點還可以一直爽
我喜歡誠實的孩紙
這題我通常回答我喜歡我老婆
不過這是PTT不用求生欲
大不了刪文
沒特別喜歡什麼啦 看當下什麼適合買或到買點
基金目前不多快2000
但買的蠻多隻的
不考慮人情的話 我會透過平台買
不用綁也不用手續費
真好
我都跟老婆說
如果三月底那次有中 我至少贖回700
這700不會中五月
能賺錢都是好的
只要專精走好自己那條路
現在很多萌新會瞎雞巴亂叫
就是認知不到
賺不到自己認知以外的錢
好像我們真金白銀的都笨蛋
誰賠錢還繼續的
我現在接到對保電話都
買房壞壞 買房bad
我是只用鉅亨 其他的還沒用過
但用平台有一個缺點
沒有每間銀行都認列
我這次就有不認的
剛好我先贖那邊的去試試看
有中在解銀行的
正常啊 我也是這樣
像老十的沙發是老婆用蝦皮買的
一開始尺寸抓不準
後來挑了一個我覺得還可以的
But
出貨的時候跟我老婆說那個缺貨
換一個更好的給她
尼瑪 來了一個我自己都覺得不太行的沙發
我都跟租客說
只要你符合資格
之後給你一萬扣打
自己挑沙發
還好我租金都還在兩萬內…..
聰明 強的把他排除 弱的拉進來平均
或是我有時候租情侶
跟收入低那個簽 收入高的當保人
在用收入低的去申請
小事 我昨天都還噴我老婆好幾億
我上次才說你不是也有小孩
為什麼這麼閒
可能我的還要等他大點
沒基礎的也是可以慢慢解釋
不喜歡的就是不懂又要來裝懂
不是還有一個約派出所沒去的
我的好舒服房客上個月輔大畢業回香港了 口憐
不過換了一個新房客還要幫我換冷氣
冷氣之後還會留給我 超讚
那叫敘事
真人真事
只是這個我沒測量
不要挑戰這個 這個沒留底 哈哈
現在不敢說十間
怕有人玻璃心破碎
我都稱呼老十
當然是那個來才敢噴
平常老婆說要生一個妹妹的時候
我都穿兩條褲子
男生真的要好好保護自己
只要不碰冷氣都不貴啊
基本上我認為必須要存在的有
電視 冰箱 洗衣機 床
白牌電視 43寸的抓5000 這個我常買
壁掛架或是給他個小小桌子放
不到一千
冰箱 192公升 9999 這個我也買過好多台
洗衣機 很久沒買了 之前買直立式7-8000
床 這個我記得抓10000搞定 這個也好幾年沒買
床底加床墊
接著沙拉 茶几
這個現在有漲價
我當初IKEA雙人沙發從三千多買到他漲成4000多
同樣在那買個小茶几 應該是一千多還多少
再來就是沒收納的時候再買個IKEA的衣櫃
五萬內能解決居多
更不要說有些原本就可能有的
我老十因為要顧小孩沒去IKEA買
從蝦皮買
我才發現 以前覺得IKEA爛 只有便宜跟稍微能看
結果 還有比他爛的
溫馨提醒 有前後照片跟發票都能申請修繕補助喔","https://i.imgur.com/KOyYMgE.jpeg|https://i.imgur.com/MFlgC95.jpeg|https://i.imgur.com/NtcmegK.jpeg|https://i.imgur.com/6blSm1Z.jpeg|https://i.imgur.com/u9vlRRt.jpeg|https://i.imgur.com/GTIv8yn.jpeg|https://i.imgur.com/0AQqWFE.jpeg|https://i.imgur.com/NPO0h69.jpeg|https://i.imgur.com/hhwnZDR.jpeg"
"[閒聊] 選完了 楊金龍的獨步全球35%規定會改？","7/26","https://www.ptt.cc/bbs/home-sale/M.1753520931.A.843.html","96.0","","看開票真的是慘 比73勝總亞軍還慘
房地產就是內需最大經濟動能
一個行業帶動周邊多少經濟流轉
這幾個月房仲代銷吃草 賣車業務被關稅搞吃草
連改車的都吃草 大家一起吃草
中小企業也被關稅搞吃草 只有科技業出口好
多少人不爽出來投票跟口袋絕對有關係
楊金龍有理倒還好
自己開創一個獨步全球 沒有依據 就他一個人說了算
當天宣布隔天生效的腦殘35%房貸禁令
這個腦殘規定會不會被拿出來檢討
我實在是不懂 要金融穩定 怎麼會逼銀行去多做沒有抵押擔保品違約率更高的其他貸款
反而要求銀行在違約率低的房貸強硬規定%數
楊金龍會因為這次慘敗檢討被換掉嗎？
-----
Sent from JPTT on my iPhone
--",""
"[請益] 選完了 會好好建設中部了嗎?","7/26","https://www.ptt.cc/bbs/home-sale/M.1753522992.A.6DD.html","42.0","","北部鐵倉 一百年內難以翻盤
中部自古以來超級變色龍
到現在捷運一條
審查都特別慢的
明明就好山好水大平原
最適合人居住的地方
好好建設不好嗎
--",""
"[閒聊] 嘉南高屏有科學園區的地方是不是穩了","7/26","https://www.ptt.cc/bbs/home-sale/M.1753527923.A.371.html","26.0","","如題，這幾年台積電在南部擴廠的速度比中北部還要快速，新竹只有F20，台中F25,AP5擴
建，南部嘉義ap7雖然因為古蹟還有公安事故，但還是如火如荼進行，未來有可能成為台
積電在封測上面的最大聚落，台南的ap8大肆買廠，F18p9廠區動工超快，現在台積電最大
的廠區就在台南的F18廠，堪稱台積電的超級工廠，加上F14的規模比起新竹總部還要大，
高雄則是從煉油廠轉變成擁有六座廠區的F 22廠區，屏東則是供應鏈專區，所以從這樣可
以知道南部科學園區這樣會變成全台最具規模的科學園區，未來還有聽到A10製程可能在
沙崙，這樣南科的規模根本就是兩倍的竹科大，請問未來房地產是不是要對南科嘉義園區
南科台南園區南科高雄園區南科屏東園區房地產做多啊？政府都要下注南部半導體s廊道
--
按照現在的局勢，看起來政府要全力做多南部科學園區了明眼人都看得出來要投資哪裡都
有內線了",""
"[賣/新北/新莊] 摘下中央星鑽親手送給您誠請饗饗","7/26","https://www.ptt.cc/bbs/home-sale/M.1753532073.A.948.html","27.0","","建物門牌：  新北市  新莊區  中央路
房屋屋齡：　7年
房屋類型：  SRC鋼骨電梯大樓
所在樓層：  本案在　11樓/共  27樓
建物權狀： 41.77坪
主建物　： 15.43坪
附屬建物：  2.87坪
共同使用： 10.20坪
車位　　： 13.27坪
建物權狀是否包含車位坪數：Y
土地權狀：  1.06坪
格局　　： 2房 2廳 1衛 1陽台
開價　　： 2338萬元
停車位　： B4-28
交通　　： 中央路、文藝路
本物件附近地址實價登錄 ：
http://yyc0408.pixnet.net/album/photo/792571640
本物件兩年內上一筆實價登錄：
http://yyc0408.pixnet.net/album/photo/792571644
113.06.03 屋主1930萬購入 本人成交的
去年前屋主是香港鐵板神算高齡老太太
因為只有一個人住
先和我們買了Amax
後來賣這間
買方是住附近的老闆娘
生日和前屋主女兒生日同天
覺得很有緣份就現金直接買了
老闆娘住附近豪宅沒有要用到
去年捧場買
今年轉賣給剛好需要的有緣人
：
http://yyc0408.pixnet.net/album/set/17138016
：
副都心捷運站走路不用過紅綠燈
頂樓有茶藝室
二樓有健身房(男女分開)
媽媽廚房(提供餐點)
尊榮咖啡廳(美甲)
瑜珈教室
兩間KTV
一起吃饗饗
聯絡資訊：
0928-815-330
Line:yyc0408
楊曜全先生
銷售來源：房屋仲介
大家房屋-新莊副都心榮華加盟店
（權耀有限公司）
公司地址　：新北市新莊區榮華路一段126號1樓
公司電話　：（02）8522-2982
經紀人姓名：吳碧花(100)新北經字第002325號
營業員姓名：楊曜全（103)登字第273524號
收費方式　：買方2%、賣方4%
一人委託、多家聯賣，百人銷售，歡迎來電委託
成交請5位推文祝福鄉民吃新莊饗饗
--","http://yyc0408.pixnet.net/album/photo/792571640|http://yyc0408.pixnet.net/album/photo/792571644|http://yyc0408.pixnet.net/album/set/17138016"
"[情報] 慟！青埔一坪竟然8字頭了？","7/26","https://www.ptt.cc/bbs/home-sale/M.1753533572.A.897.html","61.0","","現在中壢區、桃園區只要7字頭以上都會蓋牌？
根據樂居實價登錄揭露
青埔竟然一坪8字頭了？
https://i.imgur.com/cYXvWt4.jpeg
在政府蓋牌的情況下，依據前面提供的數據來說，桃園青埔還是重劃區裡漲最多的。
（資料來源：財訊 2025/7月 第741期）
不過今年下半年建商們還撐的住嗎？
預售屋應該開始降價了吧！
--","https://i.imgur.com/cYXvWt4.jpeg"
"[請益] 不知道該不該整間出租還是當共生宅分租","7/25","https://www.ptt.cc/bbs/home-sale/M.1753428662.A.883.html","100.0","","我是幾個月前有來請益西門町老華廈該如何處理的
離捷運西門站大概300公尺
最後我母親問了一輪朋友+親戚 最後還是決定自己花錢下去翻新
找了鄰居統包弄 前後大概花了快190w
三間廁所打掉重新舖防水 乾濕分離 新衛浴
牆壁 天花板有裂紋龜裂翹起的都補水泥後重新油漆
玻璃帷幕抓漏補強後還換了兩扇窗+卷廉
全屋電線重拉 燈全換
廚房打掉 後面預計要改放水槽流理台一體的跟洗衣機
熱水器換成16L的
我還用輕隔間把客廳隔了一間雅房 原本兩間雅房通後陽台的門改成窗戶
五台冷氣
全屋貼PERGO地板
室內門全換 還加了一個電子鎖
我找了仲介來看 他們說先這樣全屋開八萬招租看看 我母親是覺得可以先試個兩個月
後續看租客需要什麼再提供
本來是打算弄成共生宅拆成2套三雅來出租
但分電錶統包沒幫我裝 如果後面要分開來租還得找人裝
軟裝找IKEA來配
因為我不是住那裡的 而且距離還有點遠 沒塞車的話開車來回大概就要一個小時
整間出租能對一個租客的話的確比較好管理 但我對仲介開得價錢充滿懷疑 但他們先試試
後面還可以慢慢往下調整
分租的話我問了仲介 套房大概很快就租出去 但雅房可能不會那麼好租 而且管理租客我
還是第一次接觸 之前都是給親戚暫住十幾年
而且要開什麼價錢我其實 還是得問仲介 心裡其實沒什麼概念 但就希望這次花下去的錢
三年可以回本
https://i.imgur.com/hMCrVz8.jpeg
這是客廳 窗戶問題驗收前會改好
分租的話大概放個桌椅之後簽約用
鞋櫃的話 我看對門走廊倒是堆不少東西 我想想能不能就直接放門外
https://i.imgur.com/XvWX7Gk.jpeg
這是廚房打掉後 熱水器還沒安裝前拍的 目前裝好了 放個洗衣機
https://i.imgur.com/VWHRjQE.jpeg
https://i.imgur.com/lPkNCdy.jpeg
這兩間是小一點的雅房
https://i.imgur.com/zbesJLo.jpeg
廁所都弄成這樣
https://i.imgur.com/fQU6QKv.jpeg
客廳隔的雅房 窗戶打開就是客廳 然後輕隔間隔音就不是很好
--
我還處理了之前浴缸漏水到樓下的天花板
我阿嬤目前住樓下姑姑的房子 水管沒換就是因為老人家身體不好禁不起吵 而且我鄰居又
強調他們只做合法的隔套 所以我才照之前租O的共生宅提案去弄
沒辦法 屋齡四十幾年了 而且我上一個親戚住的時候就裝冷氣洞就被挖的7788了
拍照問題啦 看起來很高 但其實廁所有舖天花板 沒有那麼高啦
因為之前地板磁磚破 缺好多塊沒得補 所以只好都舖
不清楚 爛爛的沒裝修前仲介是掛4.6w 但我開始裝修後有碰到兩組來看的 一個說是大家
庭要住 另一個是說要做寄宿家庭(有反應說是要接我弄一半的裝修 然後希望我能租便宜
一些) 後面要來看得仲介就推掉了
https://i.imgur.com/uadsX0v.jpeg
我弟老婆要管啦 兩個孫女開始上學 但也是第一次管
我真的有心要好好弄啦QQ
有點小小的家庭問題啦 我怕舊格局簡單弄弄 我爸又把他姐喊回來住 我裝修跟本白弄了
其實後面還能改拉 畢竟就住樓上 天天能碰到
我有問啊 很低 真的超低 低到提案的人都不覺得我會答應 大概跟我說套公司的公式要拿
2w要綁15年 建議整理好後代管
統包住我樓上啦
我有找 漏了一間廁所沒算 跟我報快150w
我不是投資客啦 這間房貸繳完了 我只是弄了裝潢貸出來重新整理 畢竟之前都親戚暫住
他們住了十幾年都沒整理 很多地方都沒處理 當自己的亂弄 搞得我不重新裝修很難租出
去
我拿包租代管提案的方向給統包弄
我的情況比較特殊啦 上一個我姑姑 租金自己喊還要包管理費 而且實坪45的華廈給不到
外面公寓套房的價格 而且不只這間 對面也是 也是我姑姑也是自己喊很低的租金 然後房
子當自己買的弄
然後電錶是統包家裡的問題 只能之後再裝
我有跟兆基提啊 他們說至少要弄到能住
然後我有找別間的統包來看 還給了人家五千丈量費 我的客人 做油漆的 找了配合的設計
師來
我要簡單處理弄成共生宅出租 結果估價單一看330w
八萬是仲介提的 我對那裡能租多少大概就套房2w 雅房8-10k
我頂多問了一下要提供什麼家電 大概就套房各一台小冰箱 然後雅房共用一台大的
我有想過弄成青旅 土地分區是商四 而且在六樓以下 但我想弄成一整層 可是對面的姑姑
還沒搬走
原本買的時候就是住家  而且也是親戚缺錢吃下來的
https://i.imgur.com/1OCxCg7.jpeg
https://i.imgur.com/FfVYhQK.jpeg
這是報價單 有些玻璃帷幕補強抓漏沒算在裡面 還有另外又加換了兩扇窗配玻璃帷幕 因
為找不到舊框只好重新訂做
送了卷廉 電子鎖
不是頂加公寓 這是電梯華廈三樓啦
電線有全換 但油漆我真的沒時間 自營商還是全年無休每日12小時的那種
統包他媽怕我亂收電費查到是他們公司裝的 只能後面再裝 而且我之前找租O他們給的提
案也沒有寫說要裝分電錶我就沒特別要求了 畢竟我第一次處理這種事情
我這間繳的稅其實是住辦 我媽想說之後能當辦公室就沒去改 結果我姑姑暫住就住了十幾
年","https://i.imgur.com/hMCrVz8.jpeg|https://i.imgur.com/XvWX7Gk.jpeg|https://i.imgur.com/VWHRjQE.jpeg|https://i.imgur.com/lPkNCdy.jpeg|https://i.imgur.com/zbesJLo.jpeg|https://i.imgur.com/fQU6QKv.jpeg|https://i.imgur.com/uadsX0v.jpeg|https://i.imgur.com/1OCxCg7.jpeg|https://i.imgur.com/FfVYhQK.jpeg"
"[新聞] 房價失速!高雄捷運紅線14站 周邊房價全","7/25","https://www.ptt.cc/bbs/home-sale/M.1753430917.A.531.html","58.0","","房價失速！高雄捷運紅線14站 周邊房價全線下跌
工商時報  顏瑞田
高雄捷運紅線今年上半年全線25個站點中，其中包括擁有「台積概念」的14站，周邊房價
全下跌，佔比過半，夢時代商圈的「草衙站」、「前鎮高中站」及「凱旋站」等3站，房
價從3字頭跌回2字頭，跌幅在12％到26％之間，只有11個站體周邊房價上漲，其中，岡山
高醫一枝獨秀，漲幅超過20％，「
」。
台灣房屋集團趨勢中心經理李家妮25日表示，根據台灣房屋集團統計，高雄捷運紅線今年
上半年全線各站點周邊房價，
。
其中，
，「橋頭糖廠站」每坪單價從27.7萬元下修至20.3
萬元，跌幅逾2成，為全線跌幅最深的重跌區。夢時代商圈的「草衙站」、「前鎮高中站
」及「凱旋站」，3站房價攜手從3字頭跌回2字頭。
，沿線5站捷運宅，就有4站每坪單價微幅
下修1到5千元，如「楠梓科技園區站」跌幅約2%，平均單價從25.4萬元小幅下修至24.9萬
。
台灣房屋高鐵重愛加盟店店東陳揚智表示，橋頭房市受惠橋科開發及台積電外溢效應，成
為近年高雄房市焦點之一，不過主要新大樓供給，集中在捷運青埔站周邊的橋頭新市鎮，
橋頭糖廠站及橋頭火車站，周邊住宅聚落仍以透天為主，大樓華廈屋齡多已30年以上，買
盤多仰賴在地客群支撐。
由於區段缺乏新案磁吸買氣及拉抬房價，漲勢本就有限，今年再受限貸令壓縮買氣，兩捷
運商圈交易量對比去年，更從兩位數縮水至個位數，買氣大幅收斂，也影響房價鬆動明顯
。
陳揚智表示，
，轉向買方市場，中古購屋族追價搶進的人變少了，
期待屋主讓利再進場的人增多，部分置產族為求安全下莊，對價格不再堅持，選擇讓利轉
手的比例亦有增加，
。
李家妮表示，前鎮高中與草衙等站，受惠亞灣區的外溢效應，吸引建商積極插旗推案，近
年區域供給量增加明顯。去年因「嶼BAY HAUS」及「英倫亞灣」等新案逾百戶交屋助攻，
最高成交單價更直衝4字頭，帶動區段房市價量齊揚，不過，隨著波段交屋潮退去，表現
因而盤整。
不過，也有部分高雄捷運紅線站點，抗跌力仍強，像是岡山生活圈的「岡山高醫」及「岡
山車站」雙雙卡位前三名，且房價攜手從1字衝上2字頭，其中，「岡山高醫」漲幅逾2成
，每坪均價從19.2萬元，上揚至23.1萬元，榮登全線抗跌王。
李家妮表示，岡山近年受惠捷運延伸岡山車站、樂購廣場及高醫分院進駐，紅利挹注豐沛
，加上房價屬低基期生活圈，因而帶動補漲行情明顯，同時區域買盤以自住剛性需求為主
，具備穩定買氣支撐，也使得市場展現較強勁抗跌力，其他如獅甲及三多商圈站，則受惠
亞灣「特貿三」開發、及亞洲資產管理中心高雄專區正式啟動等利多持續發酵，加上區段
具備豪宅買氣，亦有利拉抬房價。
https://www.ctee.com.tw/news/20250725700936-430602
不可能，絕對不可能，
捷運沿線都是重大利多，
個何況台積概念宅的區域，
可是房版本命區，
大量橋頭勇士和楠梓漢坐鎮，
我就問要怎麼跌？
--","https://www.ctee.com.tw/news/20250725700936-430602"
"Re: [心得] 房板Ceca的投資謬論大解析（下）","7/25","https://www.ptt.cc/bbs/home-sale/M.1753435519.A.230.html","86.0","","寫這篇的N大怎麼都沒發文了，現在回頭看真的準，領跌真的都是中南部，其他地方本來
大賺變成小賠，好險那個時候很保守沒有多買，不然買了真的每天看新聞說哪裡跌，哪裡
跌，心情真的會很不好，聽說銀行今年的額度都沒有了，對保的案子都要等到明年才撥款
，如果是去年高點買的真的很慘
不知道有誰是去年買很多房的？如果都沒鬆綁真的只能解約沒收嗎？真的都沒有其他的辦
法嗎？建商沒收之後會加價賣還是平盤賣呢？
--",""
"Re: [心得] 近期貸款狀況分享","7/25","https://www.ptt.cc/bbs/home-sale/M.1753438362.A.52F.html","38.0","","這文章過了三個月
肥宅總算有機會分享貢獻給大家
有包含一些心路歷程之類的
可能比較瑣碎還請見諒
總之呢，國家銀行新青安核貸撥款確認
二月送建商合作的銀行對保
六月預售屋使照下來（座標A7
七月底撥款
40年寬2，八成，新青安利率
不需保人不需買房貸壽險
肥宅職業外商後勤小主管
以下是一些紀錄：
二月對保時，一坐下，專員就問說想要怎麼貸（在此之前只有線上預約建商給的時間，專員對我們的資料應該一無所知）
我就說現在只能新青安對嗎？
有辦法首購之類的嗎？
經過一陣唇槍舌戰及當天帶去的薪資資料確認
專員的暗示就是你只能送新青安，
而且年限不保證40，寬限現在只能給2，
我原本想要5，他按了按計算機說
沒有兩百趴所以不能給（後來才知道這就是收支比之亂的那個兩百趴）
國家銀行專員說對保完成如果沒有電話代表條件都沒變，就等通知
後來五月來電叫我補三個月內的存摺明細
再來就是今天來電撥款通知
最後是群組有遇到都要明示暗示買房貸壽險的例子
這個就似乎跟個人申貸能力有關，供參考
（圖片傳不上來，總之這情況是有的）
取之於房版用之於房版
謝謝
--
Sent from nPTT on my iPhone SE (3rd generation)
--",""
